Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Update SITI filter to match with latest specification. ,This proposal aims to update the SITI video filter within FFmpeg to align with the latest ITU-T P.910 specification. The current implementation..., Poorva Gaikar ," Mentor  Thilo Borgmann, Frank Plowman, Cosmin Stejerean ", Organization  FFmpeg ,/archive/2024/projects/TiDN7sga,https://gist.github.com/PoorvaGaikar/bcace7d289c1e16c0d47b360fbfbeb4b
2, Sktime integration with deep learning backends - pytorch and huggingface ,"Sktime provides a user-friendly interface for a range of forecasting algorithms and time-series functionalities. To enhance its capabilities further,...", Armaghan ," Mentor  Bene, Anirban Ray, Kiril Ralinovski ", Organization  sktime ,/archive/2024/projects/f5FggiB7,https://github.com/geetu040/Google-Summer-of-Code-2024-Sktime
3, Integration of AI-powered Chatbots for Drupal.org ,This proposal aims to enhance user experience on Drupal.org by integrating AI-powered chatbots. The project will focus on solving the problem of..., KrishGaur , Mentor  Anushri Kumari , Organization  Drupal Association ,/archive/2024/projects/eKKITjdJ,https://gist.github.com/KrishGaur1354/8671ea3e87b4a7a7c7a7ecdd16c2f6ce
4, Python Argentina: Implementing a PyScript Component and a LTK Editor. ,"PyZombis is a dynamic community course designed to teach Python to Spanish-speaking individuals, inspired by the Brazilian MOOC, Python para Zumbis....", Aayush Badoni ," Mentor  reingart, Sando, Federico Zuccolo ", Organization  Python Software Foundation ,/archive/2024/projects/qLana7R8,https://github.com/PyAr/PyZombis/wiki/GSoC'24-PSF-@-PyAr-PyZombis-Final-Submission-Report-%E2%80%90-Aayush-Badoni
5, Scaldex- Display information from POM file -  GSoC 2024 Proposal ,"The Scala ecosystem thrives on information accessibility, and Scaladex stands as a pivotal resource in this domain. However, the current scope of...", Siddharth Ingle ," Mentor  Adrien Piquerez, Kannupriya Kalra ", Organization  Scala Center ,/archive/2024/projects/4nuShODP,https://skingle.github.io/scaladex/doc/gsoc24/
6, SpaceDAO (Space traffic governance) ,"Space DAO represents a decentralized autonomous organization (DAO) and initiative designed to facilitate decentralized, transparent, and neutral...", Antoine Delamare , Mentor  redotics , Organization  LibreCube Initiative ,/archive/2024/projects/2WFL0Umk,https://gitlab.com/spacedao/frontend/spacedao-global-ui
7, AI-Enhanced Historical Knowledge Graph ,"he AI-Enhanced Historical Knowledge Graph (AI-HKG) project proposes the development of an advanced, AI-powered knowledge graph that interlinks...", Bhaskar Joshi , Mentor  Dr. Sawood Alam , Organization  Internet Archive ,/archive/2024/projects/4HEo3IFh,https://docs.google.com/document/d/1fGMYRArEm2YLD4eQb2mvjHXJbNkq9Suycid_Tge1wHo/edit?usp=sharing
8, GOSST: Implement OSSF Scorecard Action and Remediating  Score Across Multiple NumFOCUS Projects ,This proposal outlines a project aimed at enhancing the security posture of NumFOCUS affiliate projects by implementing the OSSF Scorecard action and..., Patrice ," Mentor  Henry Senyondo, di, Pedro Nacht ", Organization  NumFOCUS ,/archive/2024/projects/aCyIEbWA,https://gist.github.com/PatriceJada/3f9655f73709d24a6e72c1045837e844
9, Continuous Integration Log Explorer Tool ,"The problem we are trying to solve is, developers struggle to analyze massive CI test logs, especially for rare intermittent failures. This project...", abhinav_1203 , Mentor  Bryan Richter , Organization  Haskell.org ,/archive/2024/projects/lONPLchH,https://gitlab.haskell.org/abhinav_1203/gsoc-24-haskell/
10, Data Visualization with Gliderpy ,The project focuses on improving the Gliderpy package by incorporating a pandas-flavor plotting interface. This interface will allow for the creation..., Flora Sauerbronn ," Mentor  Filipe Fernandes, Callum Rollo, 7yl4r ", Organization  IOOS ,/archive/2024/projects/8h63Owzq,https://gist.github.com/FloraSauerbronn/b83cb417c082d32dde490c76195cb1a5
