Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Open Cluster Management: Scheduling AI workload in multi-clusters ,Enhance Open Cluster Management (OCM) to efficiently schedule AI workloads across multiple Kubernetes clusters by optimizing the use of GPU/TPU..., Zhe Shen ," Mentor  Qing Hao, Jian Qiu ", Organization  CNCF ,/archive/2024/projects/Em6whXe4,https://github.com/z1ens/GSoC-2024_CNCF_Final_Report.git
2, Resonate UI ,"The primary goals are to make the app's appearance more appealing, enhance its usability, and give users the option to customize colors. We're using...", Vrund Raval ," Mentor  Bruno, jddeep, hackeramitkumar, Chandan S Gowda, Harish Dendukuri, Prarabdh Shukla ", Organization  AOSSIE ,/archive/2024/projects/uhg6KdKq,https://gist.github.com/vrundraval24/0a160647e02bfdb836cfee77bd9b68f3
3, CircuitVerse Practice Section ,"The proposal aims to address the need for a comprehensive practice section within CircuitVerse, enhancing learning and engagement in digital logic...", Jaydip Dey ," Mentor  Vedant Jain, Vaibhav Upreti, Tanmoy Sarkar ", Organization  CircuitVerse.org ,/archive/2024/projects/YJfwEYzY,https://blog.circuitverse.org/posts/jaydip_dey_final_report
4, Python Argentina : PyAfipWs - Extensive Test Coverage and Improving Github Workflows ,"My project aims to enhance the PyAfipWs project under the Python Argentina (PyAr) organization, focusing on two main objectives: significantly...", <Soni> ," Mentor  reingart, Sando, Federico Zuccolo ", Organization  Python Software Foundation ,/archive/2024/projects/pxjOXFRD,https://github.com/PyAr/pyafipws/wiki/GSoC'24-PSF-@-PyAr-pyafipws-Final-Submission-Report
5, Statistical Analysis of LLVM-IR Compilation ,This project aims to provide an analysis of the causes of unexpected compilation times. By conducting a statistical analysis on IR files available on..., Andrew K ," Mentor  Johannes Doerfert, Aiden Grossman ", Organization  LLVM Compiler Infrastructure ,/archive/2024/projects/hquDyVBK,https://docs.google.com/document/d/1Y48EKXeTnjIV5Go8iVN5VkAeEdpjAMfEsdQ1bQ01zEE/edit?usp=sharing
6, Adding NSGA-3 and AGE-MOEA Multi Objective Optimizers ,"Multi-objective optimization (MOO) plays a crucial role in decision-making across diverse fields, where conflicting objectives need to be balanced....", Satyam Govind Shukla ," Mentor  Marcus Edel, Omar Shrit ", Organization  mlpack ,/archive/2024/projects/CIHE5bCy,https://github.com/IWNMWE/MOO-GSoC-24
7, Performance and Memory Optimization for Machine Learning Algorithms in mlpack ,"In Google Summer of Code 2024, I focused on optimizing key algorithms in the mlpack library, targeting both performance and memory usage across...", Mark Fischinger ," Mentor  Ryan Curtin, Omar Shrit ", Organization  mlpack ,/archive/2024/projects/bNtAY3ox,https://docs.google.com/document/d/1FVAMNWowO__wFhG_vJBoRmesFn0YUJI2Uc-oZZHliJM/edit?usp=sharing
8, LUA UNO Language Binding in Libreoffice (GSoC 2024) ,Universal Network Objects (UNO) serves as the component model within LibreOffice. It enables users to interact with UNO components through various..., Venetia Furtado ," Mentor  Thorsten, Stephan Bergmann ", Organization  LibreOffice ,/archive/2024/projects/zjjSxW4x,https://gist.github.com/VenetiaFurtado/08c232bfa39cacda134bb0a978bb7398
9, [SUNPY] Enhancing Metadata Support for SOAR in sunpy-soar ,"The project aims to enhance the metadata support in sunpy-soar, enabling better searching and filtering of solar data in the Solar Orbiter Archive...", Manit Singh ," Mentor  Nabobalis, Eric Buchlin ", Organization  OpenAstronomy ,/archive/2024/projects/eJMtHgDq,https://medium.com/@manitsingh018/during-gsoc-2024-i-made-several-key-contributions-to-the-sunpy-soar-project-6fe71e4df084
10, New quantum error-correcting codes and decoders for QuantumClifford.jl ,"QuantumClifford.jl provides a basic functionality for quantum error correction. Yet, some important classes of QECCs and their decoders remain to be...", Yuxuan Yan , Mentor  Stefan Krastanov , Organization  The Julia Language ,/archive/2024/projects/mEC7s9zc,https://gist.github.com/royess/a290faaaa76e23912e739bd08908d560
11, Cluster of priority features ,This project will focus on implementing a number of high priority features for Zulip web app focused around left sidebar and stream settings. This..., Pratik Chanda ," Mentor  Gaurav Pandey, Dinesh Chidipothu ", Organization  Zulip ,/archive/2024/projects/slsivlOA,https://gist.github.com/pratik-pc/1644c0554a29900f84d55bb9129e3c47
12, Lexical scopes for swift-syntax ,This proposal describes how we can implement Lexical scopes library for swift-syntax. The library would describe what declarations are available in..., Jakub Florek , Mentor  Doug Gregor , Organization  Swift ,/archive/2024/projects/EPNFLBXw,https://www.jakubflorek.com/posts/gsoc-2024
13, Symbolic computation with Julia (Symbolics.jl): Symbolic Root finding ,"Currently, Symbolics.jl has a Groebner basis implementation which is able to convert a myriad of symbolic expressions into multi-variate polynomials....", Yassin ElBedwihy , Mentor  Alexander Demin , Organization  The Julia Language ,/archive/2024/projects/VwqY0F33,https://github.com/JuliaSymbolics/Symbolics.jl/pull/1192
14, AI-Powered Summarization and “Interaction” with Academic Papers ,"This project seeks to make research more efficient by adding powerful AI tools to JabRef. New features are: - ""Interaction"" with papers (question...", Ruslan Popov ," Mentor  Christoph, koppor, Calixtus, ThiloteE ", Organization  JabRef e.V. ,/archive/2024/projects/nFxX1kbl,https://github.com/InAnYan/gsoc
15, Improved debugging support for Pallene ,"Pallene is a statically typed companion language to Lua, designed to write performance sensitive part of it. Pallene has a very similar syntax as...", SD Asif Hossein ," Mentor  Hugo Gualandi, Gabriel Ligneul, srijannr1@gmail.com ", Organization  LabLua ,/archive/2024/projects/L0tirNFw,http://www.lua.inf.puc-rio.br/gsoc/blog2024.html#pallene
