Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
34, Visual Regression Testing of Ceph-Dashboard ,This project aims to implement Automated Visual Regression Testing alongside the current testing infrastructure to ensure robust testing coverage., Aaryan Porwal ," Mentor  Ernesto Puerta, Alfonso Martínez ", Organization  Ceph ,/archive/2021/projects/5152801855897600,https://github.com/ceph/ceph/pulls?q=is%3Apr+author%3Aaaryanporwal+is%3Aclosed
35, Extending Deepbots to evolutionary algortihms ,Deepbots is a wrapper framework for the open-source robotics simulator Webots. It acts as a middleware between the simulator and Reinforcement..., Vedant Shah ," Mentor  Konstantinos Tsampazis, Manos Kirtas ", Organization  GFOSS - Open Technology Alliance ,/archive/2021/projects/5155494397739008,https://github.com/aidudezzz/deepbots/wiki/GSoC-2021:-Evolutionary-Algorithms-in-Deepbots
36, [Data Retriever] Adding Spatial Dataset Support - Kush Kothari ,A major requirement for the current status of the dashboard is the implementation of a download and install pipeline for tables having spatial data..., Kush Kothari ," Mentor  Henry Senyondo, Ethan White ", Organization  NumFOCUS ,/archive/2021/projects/5156556898828288,https://kushkothari2001.medium.com/gsoc-final-report-6fcade313d9f
37, Lambert W Distributions in Stan ,"Real-world data generating processes often don't produce normally-distributed data, in particular the skewness/kurtosis/tail index parameters are...", Neel , Mentor  Stephen Bronder-1 , Organization  NumFOCUS ,/archive/2021/projects/5157746269224960,https://github.com/neelsura12/gsoc
38, Automatic Qualia Extraction and Annotation Tools ,The proposed project is concerned with the implementation Automatic Generation of Qualia Relations between Lexical Units in FrameNet. The main point..., Aleksey Dorkin ," Mentor  Tiago Timponi Torrent, Ely Matos, Alexandre Diniz da Costa ", Organization  FrameNet Brasil (UFJF) ,/archive/2021/projects/5157954642247680,https://github.com/FrameNetBrasil/gsoc2021_qualia
39, New Release ,Working toward 3.0.0 release, James Culver , Mentor  Gary Kramlich , Organization  Pidgin Instant Messenger ,/archive/2021/projects/5159901403283456,https://reviews.imfreedom.org/r/877/
40, Liquid Galaxy Image Satellite Visualizer ,"Liquid Galaxy as a meaningful presentation tool has a lot of information that can be displayed for diverse purposes like an educational tool, or for...", Octávio H. Müller Barrio ," Mentor  Marc Gonzalez Capdevila, andreu ibanez ", Organization  Liquid Galaxy project ,/archive/2021/projects/5160157792698368,https://github.com/LiquidGalaxyLAB/image-satellite-visualizer
41, Efficient Realistic Image Manipulation ,"In our work, we aim to research, implement and integrate a method that is capable of real-time manipulation of faces on mobile devices like changing...", Daniil Pakhomov ," Mentor  Karthik Raveendran, Yury Kartynnik ", Organization  MediaPipe ,/archive/2021/projects/5160229028757504,https://segmentation-in-style.github.io/
42, Thunar Evolved ,This project aims to bring the lagging parts of Thunar up to the modern standards. It contains a series of improvements that improve the UX and..., SKefalidis ," Mentor  Alexis BRENON, Alexander Schwinn ", Organization  Xfce ,/archive/2021/projects/5161279047598080,http://users.uoa.gr/~sdi1800073/sources/xfce_blog05.html
43, A fast finite element interpolator in Gridap.jl ,The project aims to implement a fast finite element interpolation algorithm in Gridap.jl for any two functions belonging to finite element spaces..., Balaje ," Mentor  Oriol Colomés, Santiago Badia, Eric Neiva ", Organization  NumFOCUS ,/archive/2021/projects/5162121666494464,https://balaje.github.io/2021/08/20/Wrapping-up.html
44, Expanded and Enhanced Big Data Infrastructure on Gentoo ,"This project strives to support distribution of libraries for large-scale data processing and computation on Gentoo Linux. In particular, it will...", Leo Liao ," Mentor  Miroslav Šulc, Benda Xu ", Organization  Gentoo Foundation ,/archive/2021/projects/5162433018068992,https://leo3418.github.io/2021/08/22/gsoc-final-work-products.html
45, MIGRATE SPDX ONLINE TOOLS TO DJANGO 3 ,"Since we have a working python 3 branch for SPDX Online Tools, it is necessary to keep the app updated to latest Django versions and at the same time...", Umang Taneja ," Mentor  Rohit Lodha, Santiago Torres Arias, Matthew Crawford ", Organization  SPDX ,/archive/2021/projects/5162625083637760,https://github.com/spdx/spdx-online-tools/wiki/Migrate-online-tools-to-Django-3-and-add-additional-features-to-python3-branch
46, Improve LibreHealth Toolkit Cost Of care Flutter Application And Web-App ,To improve Librehealth Toolkit cost of care flutter application and web application which can display costs of medical procedures of US hospitals...., Mahavir Singh ," Mentor  Robert O'Connor, Mua Rachmann ", Organization  LibreHealth ,/archive/2021/projects/5162968043487232,https://gist.github.com/bishtmanish739/103c72eba915ad2de8b913aad305a025
47, FastAI.jl Development ,"Aim is to build all the portions of the FastAI.jl package, inspired by the fastai Python library, which will provide high-level components that can...", Manikya Bardhan ," Mentor  Brian Chen, Kyle, Lorenz Ohly ", Organization  The Julia Language ,/archive/2021/projects/5165540460462080,https://gist.github.com/manikyabard/2f78502a170f46da6ca599bcb34ce91c
48, Apache CloudStack - Synchronization of network devices on newly added hosts for Persistent Networks ,"Apache CloudStack’s persistent networks have been a solution for system administrators, that abstracts away the micromanaging of resources like...", Sang Woo Bae ," Mentor  Rohit Yadav, Harikrishna Patnala, Pearl Dsilva, Nicolas Vazquez ", Organization  The Apache Software Foundation ,/archive/2021/projects/5165975426564096,https://github.com/apache/cloudstack/pull/5195
49, Implement UNDO and transactional changes ,"I would like to implement the undo function into libged. This will be a significant feature addition to BRL-CAD, giving designers the option to...", Vikram Atreyapurapu , Mentor  Sean , Organization  BRL-CAD ,/archive/2021/projects/5166360262344704,https://brlcad.org/wiki/User:Vikram_Atreya/GSoC21/Project_Report
50, Rigorous integration and the Abel-Jacobi map ,"Riemann surfaces are key objects in many areas of maths, from mathematical physics to algebraic and arithmetic geometry. As such there is...", Linden Disney-Hogg , Mentor  Nils Bruin , Organization  SageMath ,/archive/2021/projects/5167043967451136,https://github.com/DisneyHogg/Abel-Jacobi-in-SageMath
