Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Analytics Edge Ecosystem Workloads ,Provide an opensource-based example deployment of a trained/tested/functional workload available for use cases: -> brainstorm (or research) an..., Abhinav Sharma ," Mentor  BWGartner, Brian Fromme ", Organization  openSUSE Project ,/archive/2022/projects/MNFtN4so,https://gsoc-finaleval.netlify.app/
2, Machine Detection of Film Edits ,Automatic film comprehension has recently gained increased attention due to the rapid development of the streaming services and the need to reduce..., Argyrios Papoudakis , Mentor  John Bell , Organization  Red Hen Lab ,/archive/2022/projects/QDwVy7Wb,https://medium.com/@apapoudakis/film-edit-detection-gsoc-2022-228edd3cefc6
3, Implementing Teachable Machine ,An extension component to be implemented in MIT App Inventor which enables user to use the model that they trained in Teachable Machine in App..., Yugal ," Mentor  Evan Patton, David Kim (MIT) ", Organization  MIT App Inventor ,/archive/2022/projects/AiVzorYn,https://gist.github.com/Yugal41735/5c63a524f9cac6ff397b92bb97e143f3
4, Minimum Platform - Implement support for S3 resume and closed-chassis HDMI debug ,"MinPlatform is a project to get open-source EDK2 firmware booting mainstream boards. However, it presently lacks support for S3 resume, an important...", Benjamin Doron ," Mentor  Nate DeSimone, Ankit Sinha ", Organization  TianoCore ,/archive/2022/projects/bxqSRN3n,https://gist.github.com/benjamindoron/e8c5f4f866424c96e9f3a5a7269fc1b5
5, Enhance the UI/UX of the core Zulip Web Application ,My primary focus for GSOC ‘22 at Zulip would be to enhance the UI/UX of the core Zulip Web Application. The web application UI is on its way to..., Sayam Samal , Mentor  Yash Rathore , Organization  Zulip ,/archive/2022/projects/DSc1Ylnf,https://github.com/sayamsamal/gsoc22-work-product/blob/main/README.md
6, Introduce WebSocket into rTorrent ,"rTorrent is a stable, high-performance and low resource consumption BitTorrent client. This GSoC project will replace the antique SCGI protocol with...", Dongyang Zheng , Mentor  jesec , Organization  CCExtractor Development ,/archive/2022/projects/Qr45UY5M,https://github.com/CCExtractor/rtorrent-ws
7, Casbin for Cloud Native & Casdoor ,"The proposal presented here roughly contains 3 parts. The first part includes refactor of the existing k8s-authz, as well as introducing more...", Jiaming Tang ," Mentor  Yang Luo, Sagilio ", Organization  Casbin ,/archive/2022/projects/zI13Fc3W,https://github.com/casbin/k8s-gatekeeper/issues/2
8, Extend clang to preserve type sugar when performing member access on template specialization ,"For an example like: template struct Foo { using type = T; }; using Bar = int; Foo::type baz; In clang, baz’s type will not desugar to...", mizvekov , Mentor  Vassil Vassilev , Organization  LLVM Compiler Infrastructure ,/archive/2022/projects/1D6NXYH0,https://gist.github.com/mizvekov/3dd1b76b2b90cd3d7c4759c1d47cbf42
9, Efficient data layout for mass spectrometry data (OpenMS) ,"In this project, we need to implement a zero-cost abstraction using Modern C++, which can help us to switch between Structure of Arrays (SoA) and...", Pranav Joshi ," Mentor  Aditya R Rudra, Timo Sachsenberg, jpfeuffer ", Organization  Open Bioinformatics Foundation (OBF) ,/archive/2022/projects/k2WCuWM8,https://pranavich18.github.io/datalayout-mass-spectrometry/
10, BB-config improvements & GPIO Benchmarking ,"This project contain two parts which are Bb-Config Improvement and GPIO Benchmarking. For bb-config improvement, I will implement some new features...", JianDe ," Mentor  Vedant Paranjape, Vaishnav Achath ", Organization  BeagleBoard.org ,/archive/2022/projects/2DbiYPlY,https://git.beagleboard.org/gsoc/bb-config
11, NFT-Toolbox ,Non Fungible Tokens can provide many creators a platform to monetize their digital creations. However the understanding of Web3 technologies like..., SadashayKanungo ," Mentor  Abhi Kulshrestha, Mohit Bhat ", Organization  SCoRe Lab ,/archive/2022/projects/2PHsoS0l,https://github.com/scorelab/GSoC/blob/master/GSoC-2022/15-SadashayKanungo-NFT-Toolbox.md
