Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Agora vote android ,Agora android application runs smoothly and works fine with all the functionalities. This summer I am planning to implement CI/CD pipeline to..., hackeramitkumar ," Mentor  Divyank Lunkad, Abhishek Agarwal ", Organization  AOSSIE ,/archive/2022/projects/Cz3Alcka,https://gitlab.com/aossie/agora-android/-/blob/gsoc-2022/docs/GSOC/2022/Amit.md
2, 3rd Party Authorised Room Membership ,This project aims to develop an application that has the ability to delegate membership of a room based on the user’s interaction with other third..., Munukurthi Binesh , Mentor  Stuart , Organization  Matrix.org ,/archive/2022/projects/ZZVMyBIc,https://github.com/MatrixDoctors/matrix-cerberus/wiki/GSoC-2022-Final-Report
3, TMVA Developments - Improve Python interface for TMVA ,Toolkit for Multivariate Analysis (TMVA) is a multi-purpose machine learning toolkit integrated into the ROOT scientific software framework. The..., Harshal Shende ," Mentor  Lorenzo Moneta, Sanjiban Sengupta, Omar Zapata ", Organization  CERN-HSF ,/archive/2022/projects/luKbKGoR,https://gist.github.com/Harshalzzzzzzz/b593db68f8d9e79407746f0c463206e5
4, Implementation of Replica Exchange Molecular Dynamics methods in Molly.jl ,Molly.jl is a package in pure Julia for simulating molecules and physical systems in general using method known as Molecular Dynamics (MD). This..., Jaydev Singh Rao ," Mentor  Michael Herbst, Joe Greener ", Organization  The Julia Language ,/archive/2022/projects/BK7TI3rX,https://github.com/JaydevSR/ReplicaExchangeMD.jl
5, Proposal for JOSM Route Visualisation ,This plugin enhances the visualization of routes to make it easier for users to edit routes. The code improves the interface for interacting with..., Zhengyi ," Mentor  Michael Zangl, Polyglot ", Organization  OpenStreetMap ,/archive/2022/projects/IKbrxrQN,https://www.openstreetmap.org/user/Zing929645/diary/399898
6, Improve PDF previewer of Joplin ,"The Joplin desktop app currently uses native built-in PDF renderer of electron to display PDF attachments, this has multiple limitations like lack of...", Asrient , Mentor  Roman , Organization  Joplin ,/archive/2022/projects/UQxeeaS4,https://gist.github.com/asrient/2fc74ef5279251fafe6568fd9c8b9b8a
7, Profiling and Optimising Energy Consumption for TF Lite Models. ,"There is a spurt of pretrained edge machine learning models that can be quickly deployed in microcontrollers, thanks to TensorFlow Lite. Reducing RAM...", Rishiraj Adhikary , Mentor  Josh Gordon , Organization  TensorFlow ,/archive/2022/projects/R1aYnFlP,https://github.com/rishi-a/Power-Management-In-Arduino
8, VLC Qt interface redesign ,"The VLC interface is quite outdated on Linux and Windows. It has a lot of features, but some are not properly exposed. Scope of the tasks to do: Use...", Leon Vitanos , Mentor  chubinou , Organization  VideoLAN ,/archive/2022/projects/p0RV6N2f,https://github.com/LeonVitanos/vlc-GSoC-2022-Report
9, Develop Kaggle examples for TensorFlow Decision Forests ,"TensorFlow Decision Forests (TF-DF) is a collection of state-of-the-art algorithms for the training, serving, and interpretation of Decision Forest...", Vansh , Mentor  miriamraskasky , Organization  TensorFlow ,/archive/2022/projects/umFX98b3,https://github.com/vanshhhhh/Google-Summer-of-Code-2022-TensorFlow
10, Any new demo (e.g. python notebook) that can be integrated into our website/examples etc. ,"This project aims to make more examples and tutorials for weaviate. As any beginner who wants to use weaviate, These examples and tutorials are the...", Yash Gupta ," Mentor  Saurabh Rai, Laura Ham, Stefan, sebawita ", Organization  Weaviate ,/archive/2022/projects/4pziqZc9,https://gist.github.com/YASH-GU24/9ce35e5c40ac8a2efbcaa1989a23da05
11, Addition of Conic Solver to PortfolioAnalytics Package with Application to EQS ,"This project is to add CVXR solvers into R package PortfolioAnalytics. CVXR provides an object-oriented modeling language for convex optimization,...", Xinran Zhao ," Mentor  Brian G. Peterson, Peter Carl, Steve Murray ", Organization  R project for statistical computing ,/archive/2022/projects/2nSruNqh,https://medium.com/@zhaoxinran1228/cvxr-for-portfolioanalytics-gsoc-2022-d9b4081ab693
