Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Provide SPARC greth Network Drivers for lwip ,This project aims to port GRETH Driver in RTEMS Legacy network Stack to lwIP Network Stack. I aim to study existing driver as well as lwIP network..., Prithvi Tambewagh ," Mentor  Vijay Kumar Banerjee, Pavel Pisa, Kinsey ", Organization  RTEMS Project ,/archive/2025/projects/AWPU9uYM,https://github.com/rkt-1597/GSoC-2025-Final-Report
2, Radio-Browser integration ,"This project aims to integrate Radio-Browser.info into VLC Media Player, allowing users to browse and play internet radio stations directly within...", Zyad M. Ayad ," Mentor  Felix Paul Kühne, Alexandre Janniaux ", Organization  VideoLAN ,/archive/2025/projects/HLdME7jR,https://gist.github.com/Zyad-Ayad/2a14b3bf082c989d78194394d222ba0b
3, Support for FIDO/U2F keys on the client side ,This project aims to implement client-side support for FIDO/U2F authentication in libssh using the libfido2 library. It will introduce functionality..., Praneeth Sarode ," Mentor  Jakub Jelen, Eshan Kelkar ", Organization  libssh ,/archive/2025/projects/ziHCZkB4,https://darkphoenix42.github.io/posts/gsoc-2025/
4, Tablet & Chromebook UI ,"AnkiDroid was initially designed for Android mobile phones. Over the years, Android has come to tablets and Chromebooks, but our UI has continued to...", Hari Srinivasan ," Mentor  David, Arthur Milchior, Shridhar Goel, Sanjay Sargam ", Organization  AnkiDroid ,/archive/2025/projects/pctRgn1E,https://github.com/Haz3-jolt/AnkiDroid-GSoC-Report/blob/main/README.md
5, Math Games ,I plan to develop 10 Math games for Sugar within the GSoC’25 timeline. The development of these activities will include basic functionalities of the..., Bishoy Wadea , Mentor  Chihurumnaya Ibiam , Organization  Sugar Labs ,/archive/2025/projects/F4pBAJ4C,https://github.com/sugarlabs/www-v2/blob/main/src/constants/MarkdownFiles/posts/2025-09-12-gsoc-25-bishoy-wadea-final-report.md
6, Ultimate Alarm Clock: Enhancing Functionality with Advanced Features ,Ultimate Alarm Clock is a cross-platform Flutter application that needs enhancement with advanced features to provide users with a more comprehensive..., Mahendra Kasula , Mentor  Rijuth Menon R , Organization  CCExtractor Development ,/archive/2025/projects/2QYJCAhN,https://github.com/CCExtractor/ultimate_alarm_clock/pull/846
7, Background Enrichment augmented Anomaly Detection (BEAD)– Contrastive VAE & Transformer Architecture ,This project aims to enhance the BEAD framework for anomaly detection in high-energy physics by developing a new multi-stage architecture that..., JohnKala ," Mentor  Pratik Jawahar, Sukanya Sinha ", Organization  CERN-HSF ,/archive/2025/projects/6RCE7sFt,https://gist.github.com/JohnKala/9e41c2cfc213920abd80db494f624faf
8, Update beagle-tester for mainline testing ,The objective is to enhance the Beagle-Tester framework for BeagleBoard devices by adding mikroBUS support and updating it for mainline kernel..., Vidhu ," Mentor  Jason@BeagleBoard.org, Vedant Paranjape, lorforlinux, Kumar Abhishek, RobertCNelson, Anuj Deshpande ", Organization  BeagleBoard.org ,/archive/2025/projects/c9jqkFDp,https://gist.github.com/VidhuSarwal/8e8d9dd93fea9075428cc6320c3b0a4f
9, Development and Build Support for Native Windows ,"OpenSCAD currently supports Windows development/build setup through 2 key ways: MSYS2 and MXE. A MSVC based build has instructions circa 2012, but...", Sparsh N ," Mentor  Torsten Paul, Marius Kintel ", Organization  BRL-CAD ,/archive/2025/projects/MPJPiTJb,https://github.com/openscad/openscad/issues/6123
10, Scheduled ZIM Generation from WP1 Selections ,This project proposes the Scheduled ZIM Generation feature for the Kiwix WP1 Selections interface. It introduces an automated system that allows..., Nicola Pace ," Mentor  Kelson, Travis Briggs ", Organization  Kiwix ,/archive/2025/projects/CIaZ59Ht,https://gist.github.com/nicolapace/822fc72fa1e438c1fb3848043347f9ce
11, Project 8: Support JAX and TensorFlow Training Runtimes ,"This project implements key components of KEP-2170, introducing the Kubeflow Training V2 API. Specifically, it focuses on creating the...", Mahdi Khashan , Mentor  Shao Wang , Organization  Kubeflow ,/archive/2025/projects/50KbkoaM,https://github.com/kubeflow/trainer/pull/2643
12, gccrs: Improving match expressions & pattern matching ,"This medium-sized project aims to improve pattern matching support in gccrs, the GCC frontend for Rust, by implementing compilation for the currently...", Zhi Heng ," Mentor  Arthur Cohen, Pierre-Emmanuel Patry ", Organization  GNU Compiler Collection (GCC) ,/archive/2025/projects/T6KZYLtU,https://gist.github.com/Polygonalr/32a38ee1c0e4a0c5a8eaa4cd072fc335
13, Intelligent Camera Stream Integration and Warning System (ICSW) ,"The proposed implementation is planned to include building the camera-based warning system, starting from the low-level driver implementation,...", Amr Elkenawy ," Mentor  Walt Miner, Jan-Simon Möller, George Kiagiadakis, Joel Winarske ", Organization  The Linux Foundation ,/archive/2025/projects/YUBlZH0X,https://aelkenawy.github.io/gsoc25-tlf-project-summary/
14, Speed up the FreeBSD boot process ,This proposal aims to accelerate FreeBSD’s boot process by using the TSLOG framework to identify and target specific delays. Initial profiling..., Lahiru Gunathilake ," Mentor  Colin Percival, Toomas Soome ", Organization  The FreeBSD Project ,/archive/2025/projects/x8yTB4un,https://bllgg.github.io/projects/freebsd_boot_process_optimization/
15, Code Review AI Assistant App for Rocket.Chat ,"The Code Review Assistant app for Rocket.Chat addresses the common challenge of delayed code reviews, where pull requests often remain unattended for...", Jannat Khan ," Mentor  Mustafa Hasan Khan, Dnouv, Felipe Scuciatto ", Organization  rocket.chat ,/archive/2025/projects/qJr2dFHB,https://github.com/jannatkhandev/Google-Summer-of-Code-2025
16, Improving the Performance of GNNs Using Sparse Linear Algebra ,"Graph Neural Networks (GNNs) are powerful tools for processing graph-structured data, with applications spanning social networks, recommendation...", Davide Ferre' , Mentor  CarloLucibello , Organization  The Julia Language ,/archive/2025/projects/pVuVXJ5N,https://gist.github.com/dferre97/cd3834b9125d3059b03ffb2ce61bdb1a
17, achieve ndarray API parity with built-in JavaScript arrays ,JavaScript lacks a general purpose and cache efficient multi-dimensional array API for operating on large datasets of high-dimensionality. To address..., muhammad_haris ," Mentor  Athan Reines, Snehil Shah ", Organization  stdlib ,/archive/2025/projects/lKDCoGBz,https://github.com/stdlib-js/stdlib/wiki/GSoC-2025-%E2%80%90-Muhammad-Haris
18, Keploy Dashboard - Modular Metrics Visualization Platform ,"Building upon a comprehensive Proof of Concept (POC) [https://poc-frontend-beta.vercel.app/] developed before the GSoC application, this proposal...", Swapnendu Banerjee ," Mentor  NehaGupta, Hermione Dadheech, Aditya-eddy, Tvisha Raji, Manas Manohar, Achanandhi, Amaan Bhati ", Organization  Keploy ,/archive/2025/projects/4QMWwr8y,https://app-dashboard-1.onrender.com/
19, GestureCap: Using markerless motion capture and gesture recognition for music generation ,"Last year, work on GestureCap focused on developing an Arduino-based latency measurement system and optimizing the pipeline for low-latency...", Deepansh Goel ," Mentor  Suresh, Yohaï-Eliel BERREBY, Louis Martinez ", Organization  INCF ,/archive/2025/projects/lxOVr6GO,https://github.com/m2b3/gesturecap2025
20, Improving Regression Test Coverage for the Compositor ,"This project will improve compositor regression testing by adding tests to expand code coverage. The compositor is being actively developed, so...", Ian Yoo , Mentor  Thomas Dinges , Organization  Blender Foundation ,/archive/2025/projects/NvO9JBt7,https://devtalk.blender.org/t/gsoc-2025-improving-regression-test-coverage-for-the-compositor/40394/11?u=ian_yoo
21, BuffaLogs: Developing BuffaCLI for Command-Line Management and BuffaWatch for Real-Time Log Tracking ,"BuffaLogs is a tool designed to detect anomalous login activities. However, it currently lacks real-time analysis of login data and only offers a web...", Onunwa Goodness ," Mentor  Federico Foschini2, Lorena Goldoni ", Organization  The Honeynet Project ,/archive/2025/projects/pKbVs9U0,https://noble-47.github.io/gsoc/gsoc_2025.html
22, LibVLC Wayland API ,The aim of this project is to provide an API in libVLC so users can embed the media player in their programs. Although there’s already a support for..., Abdulrahman Saber ," Mentor  chubinou, Alexandre Janniaux ", Organization  VideoLAN ,/archive/2025/projects/uPnZ5zNu,https://gist.github.com/abdsaber000/51f0f7ea18603ba9f6924e5571b55afb
23, Enhancements for RAG Chatbot for Vitess ,"The current Vitess RAG chatbot which uses documentation, Slack discussions, and GitHub issues data, has low accuracy. This project aims to improve...", sreehariX ," Mentor  Rohit Nayak, GuptaManan100 ", Organization  CNCF ,/archive/2025/projects/FdTZdTRr,https://gist.github.com/sreehariX/a626bc92e670692e30bba8726958d71c
24, Development of Advanced User Statistics Visualizations ,The project aims to design and implement advanced interactive visualizations for ListenBrainz using Nivo for data visualization and integrating with..., holycow23 ," Mentor  Monkey, Ansh Goyal ", Organization  MetaBrainz Foundation Inc ,/archive/2025/projects/npmpsC1i,https://blog.metabrainz.org/2025/08/30/gsoc-2025-advanced-user-statistics-visualizations/
25, Dubbo triple protocol for go language implementation ,"This proposal aims to implement HTTP/3 communication for Dubbo Triple in the Go language environment, enhancing the connection management...", marsevilspirit ," Mentor  Albumen Kevin, xinfan wu ", Organization  Apache Software Foundation ,/archive/2025/projects/iqigMBLJ,https://gist.github.com/marsevilspirit/88db4e04df902d2a10b235e07f4201e1
