Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Implementation of a SLAM Framework in OpenCV with (ALIKED features & LightGlue matcher) ,"This project presents a methodological approach to designing, implementing, and documenting a SLAM framework from scratch in Python. The primary...", Shaurya Kishore Panwar , Mentor  Gary Bradski , Organization  OpenCV ,/archive/2025/projects/IFR73yH5,https://gist.github.com/KlrShaK/1c150d7097ef7b7e0021e2ce1627b13b
2, LLM4S - Tracing Support ,The proposed solution introduces comprehensive tracing capabilities to the LLM4S toolkit by integrating OpenTelemetry (otel4s) for capturing detailed..., Vishub ," Mentor  Kannupriya Kalra, Rory Graves, Dmitry Mamonov ", Organization  Scala Center ,/archive/2025/projects/K7yAKwnV,https://shubhams-gsoc-journey.hashnode.dev/my-gsoc-2025-final-report-tracing-the-road-to-multi-agent-reliability
3," Using Data-Driven, Physics-Informed ML to Model Fluid Properties in CFD ",This project aims to enhance SU2's computational fluid dynamics (CFD) capabilities by optimizing the Neural Network implementation (MLPCpp) within..., Divyaprakash ," Mentor  Evert Bunschoten, Joshua A. Kelly ", Organization  Stichting SU2 ,/archive/2025/projects/iFt1m8Wx,https://gist.github.com/divyaprakash-iitd/998eaf88bcc1b1325c29a53dca8a3e91
4," Implementing cursor, pipette & fill-tool ","My idea is as following: - Getting to know the project and the architecture - Start with cursor tool, as this one is the simplest (TDD) - Next I...", haske ," Mentor  Julia Herold, Baki, Lenkomotive ", Organization  International Catrobat Association ,/archive/2025/projects/zcnr4Cov,https://gist.github.com/haske6155/dd7c0ec33c20284370526677fead7c03
5, ATIA: A BENCHMARK FOR ADVERSARIAL TOOL INFILTRATION IN AGENTS ,"As multimodal agents become increasingly integrated into real-world applications, ensuring their safe and reliable tool-use behavior is paramount. We...", Matthew Nguyen , Mentor  Google DeepMind , Organization  Google DeepMind ,/archive/2025/projects/DcszoT5l,https://github.com/mattngyn/atia_benchmark
6, Xarray-JAX Integration Library ,This project aims to develop a Python library to support Xarray data (labeled multi-dimensional array library supported by Deepmind) with JAX..., Mikhail Sinitcyn , Mentor  Google DeepMind , Organization  Google DeepMind ,/archive/2025/projects/PvgGDxQh,https://medium.com/@msa242/google-deepmind-gsoc-2025-xarray-jax-c64320e5c1e3
7, From GitHub Pages to WordPress and Plugin Enhancements : Building a Scalable Web Ecosystem ,"This project focused on transforming FOSSASIA’s static web infrastructure into a dynamic, scalable, and contributor-friendly WordPress ecosystem. The...", Ubayed Bin Sufian ," Mentor  Hong Phuc Dang, cweitat, Bella Phan, edenyay, JPei ", Organization  FOSSASIA ,/archive/2025/projects/x6G18dFv,https://medium.com/@ubayedbinsufian/gsoc-2025-submission-blog-83ad281fafb4
8, Enhancing Support for NAT64 Protocol Translation in NetBSD ,NAT64 is a transition mechanism from IPv6 to IPv4. it enables IPv6-only clients to communicate with IPv4-only servers. Despite the growing adoption..., Dennis  O.I , Mentor  Emmanuel Nyarko , Organization  The NetBSD Foundation ,/archive/2025/projects/p2rxlbUv,https://github.com/dchidindu5/NAT_GSOC2025/blob/557d879eb1cb8c62b61ce772177ce94f03c35487/MidReport.md
9, BRL-CAD OGV Migration ,"This project proposes a complete rewrite of BRL-CAD's existing OGV, which currently uses Meteor.js, an older framework no longer actively maintained....", Simarjot_Singh ," Mentor  Amanjot Singh, Divyanshu Garg ", Organization  BRL-CAD ,/archive/2025/projects/tp9RLaEx,https://gist.github.com/simarjot0032/2d5e2670c18300c56c5c45409101f829
10, Migrate to View Components & Improve Search Experience ,This proposal aims to significantly enhance CircuitVerse's user experience and technical foundation by migrating core UI elements to reusable View..., Harsh Bhadu ," Mentor  Siddharth Asthana, Vedant Jain ", Organization  CircuitVerse.org ,/archive/2025/projects/8dgkuzjy,https://blog.circuitverse.org/posts/harsh_bhadu_gsoc2025_final_report/
11, Upgrade dependencies to use latest version of libraries and use their features ,"Currently, Checkstyle relies on JDK 11, while the broader ecosystem has transitioned to JDK 21. This project aims to incrementally upgrade...", Amit Kumar Deoghoria ," Mentor  Roman Ivanov, Andrei Paikin, kkoutsilis ", Organization  checkstyle ,/archive/2025/projects/7UvHzVA6,https://github.com/checkstyle/checkstyle/issues?q=is%3Apr%20state%3Aclosed%20author%3AAmitKumarDeoghoria
12, Support Java 11/17 for JPF extensions ,"Java Path Finder (JPF), a specialized Java Virtual Machine for software verification, excels with Java 8 but faces challenges with modern features in...", Mahmoud Khawaja ," Mentor  Cyrille Artho, Pavel Parizek ", Organization  The JPF team ,/archive/2025/projects/3FSUKUlW,https://mahmoud-khawaja.github.io/GSoC2025-The-Jpf-Team/
13, End to End OCR System using Transformer Models ,"Optical Character Recognition (OCR) technology has revolutionized document digitization. However, existing OCR tools like Adobe Acrobat and Google’s...", Arsh Ahmed Faisal Khan ," Mentor  Emanuele Usai, Xabier Granja, Harrison M. ", Organization  HumanAI ,/archive/2025/projects/WvX5G3H0,https://github.com/humanai-foundation/RenAIssance/tree/main/RenAIssance_Transformer_OCR_Arsh_Khan
14, GlitchWitcher & VitAI: AI-assisted Triage and Bug Prediction ,"This project successfully developed two AI-powered tools to enhance software quality at Eclipse Adoptium. The first, GlitchWitcher, implements the...", Anirudh Sengar ," Mentor  Longyu Zhang, Shelley Lambert, Lan Xia ", Organization  Eclipse Foundation ,/archive/2025/projects/6AKlDH6U,https://gist.github.com/anirudhsengar/212908c58c2367dfa27fd4862bad9014
15, Securing Linux Storage with ACLs: Open-Source Web Management Interface for Enhanced Data Protection ,"Institutional departments, such as the Biomedical Informatics (BMI) Department of Emory University School of Medicine, manage vast amounts of data,...", _Aditya_Patil_ ," Mentor  Mahmoud Zeydabadinezhad, Robert T - Emory BMI "," Organization  Department of Biomedical Informatics, Emory University ",/archive/2025/projects/FFAXDtDw,https://pythonhacker24.github.io/gsoc-final-report-2025/
16, Towards a Data Commons Operations Center with Observability and  Monitoring ,"This project develops an Operations Center dashboard for centralized deployment, monitoring, and management of multiple Gen3 data commons. It...", Abhijith M S , Mentor  J. Qureshi , Organization  Center for Translational Data Science ,/archive/2025/projects/Rk388fWO,https://medium.com/@ams_132/gsoc-2025-center-for-translational-data-science-fda147e16cf6
17, Enhancing Image and Document Listing for Usage Count ,This project aims to enhance the Image and Document listings in Wagtail’s admin interface by introducing features such as a Grid-to-List view toggle..., Joel William ," Mentor  Thibaud ​Cola​s-, Sage Abdullah, allcaps ", Organization  Wagtail ,/archive/2025/projects/DTv1AKj4,https://wagtail.org/blog/media-listings-ux-improvements-via-gsoc-2025/
18, WildberryEye Proposal ,WildBerryEye leverages edge computing (Raspberry Pi) and object detection (YOLO) to monitor pollinators like bees and hummingbirds. My project..., Sophie Tao , Mentor  Carlos Espinosa , Organization  UC OSPO ,/archive/2025/projects/jnriJNbw,https://github.com/caiespin/wildberryeye
19, Ell-ena: AI-Powered Task Management System ,"Ell-ena is a smart, AI-powered productivity assistant that helps individuals and teams manage tasks effortlessly through natural language. Just say...", Garv Agarwal ," Mentor  Bruno, jddeep, Bhavik Mangla, Pranavi Tadivalasa ", Organization  AOSSIE ,/archive/2025/projects/KFeDIJph,https://gist.github.com/SharkyBytes/47719252ecfc2ab5dfbef6a7ae39335e
20, Using bubblewrap to add sandboxing to NetBSD ,"NetBSD allows the execution of Linux binaries with compat_linux, a NetBSD kernel module that translates Linux system calls into NetBSD system calls....", Vasyl Lanko ," Mentor  The NetBSD Foundation, Christoph Badura ", Organization  The NetBSD Foundation ,/archive/2025/projects/KvbHxbzO,https://blog.netbsd.org/tnf/entry/gsoc2025_bubblewrap_sandboxing
21, NTN Helper and a LEO example for 5G NR ,"Creation of Mobility and Orbit models for LEO Satellites along with a NTN Helper for GEO and LEO Satellites, and an example using the helper...", Thiago Miyazaki ," Mentor  Katerina Koutlia, Gabriel Ferreira, Amir Ashtari Gargari ", Organization  The ns-3 Network Simulator Project ,/archive/2025/projects/Z1PZUHaC,https://www.nsnam.org/wiki/GSOC2025Ntn
22, End-to-end handwritten text recognition for early modern spanish documents ,"This project focuses on end-to-end Handwritten Text Recognition (HTR) for early modern Spanish manuscripts. Unlike traditional OCR systems, which...", Aniket Junghare ," Mentor  Emanuele Usai, HumanAI, Xabier Granja, Harrison M. ", Organization  HumanAI ,/archive/2025/projects/53h89bdk,https://medium.com/@aniketjunghare999/renaissance-deciphering-early-modern-handwritten-texts-with-artificial-intelligence-314804d9be0c
23, Enhancing SQLancer with External Reducer Support and Hierarchical Delta Debugging ,SQLancer’s current test case reduction framework faces three key limitations: (1) tight coupling between internal reducers (Delta Debugging and..., Jinhui Xu , Mentor  Kabilan Mahathevan , Organization  SQLancer ,/archive/2025/projects/LNNO9Bcf,https://github.com/jinhuix/sqlancer-gsoc25
24, Implement Journaling for FreeBSD's ext3/4 ,"This project aims to implement Linux-compatible journaling within FreeBSD's ext filesystem, which is a standard feature in Linux's ext3 and ext4...", Pau Sum ," Mentor  Pedro Giffuni, Fedor Uporov ", Organization  The FreeBSD Project ,/archive/2025/projects/kIeG9hSh,https://wiki.freebsd.org/SummerOfCode2025Projects/ImplementJournalingForFreeBSDExt34
