Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, ClangIR upstreaming ,"ClangIR is a new, MLIR-based intermediate representation of C and C++ code. It has been developed in an LLVM incubator project, but work is now...", Amr Hesham Gaber ," Mentor  Bruno Cardoso Lopes, Andy Kaylor, Erich Keane(NVDA) ", Organization  LLVM Compiler Infrastructure ,/archive/2025/projects/uMSjfmTF,https://gist.github.com/AmrDeveloper/c937e4080dae482b0cc2477532dd728d
2, Dockerized Data Processing Pipeline for Medical Imaging ,"This project aims to build a modular, containerized pipeline for medical image processing (e.g., IVIM analysis) with DICOM and NIfTI support. It will...", Usman Akinyemi ," Mentor  Luis Torres, Eric Peterson ", Organization  Open Science Initiative for Perfusion Imaging ,/archive/2025/projects/wBCitF8F,https://github.com/Unique-Usman/gsoc_report?tab=readme-ov-file
3, DeepLense: Gravitational Lens Finding Project ,This project aims to develop and optimize deep learning algorithms for identifying strong gravitational lenses within wide-field surveys such as the..., DhruvSrivastava ," Mentor  Anna Parul, Brendan Ames ", Organization  Machine Learning for Science (ML4SCI) ,/archive/2025/projects/22BgqGr7,https://github.com/EnderNinja7/HEALSwin-PINN/tree/main
4, Teachable-LLM: Trainable ChatBot Interface and AI Component ,"Currently, MIT App Inventor users lack a straightforward way to incorporate Retrieval Augmented Generation (RAG) for context-specific tasks requiring...", Tianyi Huang ," Mentor  Mark Friedman, jos, Natalie Lao ", Organization  MIT App Inventor ,/archive/2025/projects/nxTo05jc,https://medium.com/@tianyihuangx23/teachable-llm-bringing-on-device-rag-for-mit-app-inventor-1e3574526aba
5, Browser-Based Graphical Interface for JuliaBUGS ,"JuliaBUGS is a modern Julia implementation of the classic Bayesian Inference using Gibbs Sampling — BUGS language for Bayesian modeling, combining...", Shravanpuri Goswami , Mentor  Xianda Sun , Organization  The Julia Language ,/archive/2025/projects/4ecMbDwU,https://turinglang.org/GSoC-2025-Report-DoodleBUGS
6, WiFi Management UI ,This project aims to build a CLI and TUI utility for easy WiFi and network management on the FreeBSD operating system. The base features for..., Muhammad Saheed ," Mentor  Aymeric Wibo, getz ", Organization  The FreeBSD Project ,/archive/2025/projects/0MvQZDLg,https://wiki.freebsd.org/SummerOfCode2025Projects/WiFiManagementUI
7, Transformed Cubic Grids ,"My GSoC 2025 proposal focuses on enhancing the ""Transformed Cubic Grids"" framework (Issue #264) within the QC-Devs organization by implementing...", tutou2356 ," Mentor  marco_qcdevs, Paul W. Ayers, FarnazHZ, Derrick Yang, Ali-Tehrani ", Organization  QC-Devs ,/archive/2025/projects/gL4q2C9U,https://gist.github.com/tutou2356/683d5689bec00280dfda8c82720529f6
8, Development of a New Language Server for Julia ,"The Language Server Protocol (LSP) is a communication protocol between editors and analysis engines. Many major editors support this protocol, making...", Yuchi Yamaguchi , Mentor  Shuhei Kadowaki (aviatesk) , Organization  The Julia Language ,/archive/2025/projects/9PZY6C2m,https://www.abap34.com/posts/gsoc2025_final_report.html
9, Porting Puara-gestures to Avendish and creating ossia score objects ,This project addresses the limited accessibility of the powerful Puara-gestures library for creating high-level gestural descriptors within modern..., yashtiwari9182 , Mentor  Edu Meneses , Organization  Society for Arts and Technology (SAT) ,/archive/2025/projects/skzm18oM,https://sat-mtl.gitlab.io/collaborations/google-summer-of-code/posts/2025-contributions/work-product-2025-yashtiwari9182-puara-analysis-processors/
10, JabRef for Visual Studio Code (JabRef4VSCode) ,"Users of LaTeX tend to use Visual Studio Code (VSCode) for editing their LaTeX and BibTeX files. Although JabRef can still be used as GUI, it would...", palukku ," Mentor  koppor, Ruslan Popov, subhramit ", Organization  JabRef e.V. ,/archive/2025/projects/6Z6Fqv6g,https://github.com/JabRef/jabref/wiki/GSoC-2025-%E2%80%90-LSP
