Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Making ZeroMQ A First Class Feature of Concore ,"Closed-loop peripheral neuromodulation systems, essential for developing adaptive therapies like vagus nerve stimulation that can be modularly...", Saksham Gera ," Mentor  Shivang Vijay, Rahul Jagwani, Mayuresh V. Kothare ", Organization  Alaska ,/archive/2025/projects/SRg27gwq,https://github.com/ControlCore-Project/concore/pull/167
2, Implementing RUBI (Rule-based Integrator) in the Julia package Symbolics.jl ,"This project aims to implement the RUBI integration system - a powerful, open source, rule-based integration system developed for the computational...", Mattia Micheletta Merlin ," Mentor  Chris Rackauckas, Aayush Sabharwal ", Organization  NumFOCUS ,/archive/2025/projects/TRqpJPrm,https://github.com/Bumblebee00/SymbolicIntegration.jl/blob/848f539f67e13d6a833a918e75916f7d3bb0b454/GSoCfinalReport_MattiaMichelettaMerlin.md
3, Liblouis table editor - Enhancement ,"Liblouis Table Editor, a tool that helps users create and edit braille translation tables used by screen readers and braille devices. Editing these...", Sahil Rakhaiya ," Mentor  Jriyyya, Nalin, Prabhu Kondarangi ", Organization  Zendalona ,/archive/2025/projects/1id80PNv,https://gist.github.com/SahilRakhaiya05/939e8e91cf26610f3c40c6210fa9813b
4, Enhanced Test Suite and Improved User Experience ,This project is focused on significantly improving EvalAI’s usability by enhancing exsiting comprehensive test suite alongside a series of user..., Akshat_Singh ," Mentor  Suryansh Pathak, Gautam Jajoo ", Organization  CloudCV ,/archive/2025/projects/IA5TwFwY,https://medium.com/@akshat.singh11123/contributing-to-cloudcv-gsoc-2025-2828f9b0a216
5, Performance and Exhaustive Testing of C Standard Math Functions on GPUs ,This proposal aims to refine and expand the testing infrastructure in the LLVM C library to help users balance speed and accuracy of math functions..., Leandro Lacerda ," Mentor  Tue Ly, Joseph Huber ", Organization  LLVM Compiler Infrastructure ,/archive/2025/projects/xBm3IS1C,https://gist.github.com/leandrolcampos/51435c133190e0ec8870c7ce15c3246b
6, Simultaneous visualization and control of Two Robots for Dual Transcranial Magnetic Stimulation ,"Development and integration of the functionality for simultaneous control of two robots, aimed at applying dual-site Transcranial Magnetic...", Márcio Campos ," Mentor  Renan Matsuda, Victor Malheiro, Lucas Betioli, Thais Marchetti ", Organization  Invesalius ,/archive/2025/projects/vG6Rv7zY,https://github.com/MarcioCamposJr/Google-Summer-of-Code-2025-Invesalius/
7, GSoC 2025 Proposal - Interaction to Next Paint (INP) subparts ,"Proposal Summary: Interaction to Next Paint (INP) Subparts Problem Statement: The recently introduced Interaction to Next Paint (INP) metric,...", Guo Yi ," Mentor  Sreeja Kamishetty, Michal Mocny, Annie Sullivan ", Organization  Chromium ,/archive/2025/projects/vUHz7K5H,https://docs.google.com/document/d/1YTls1KSWYJt165kX6jau4auDX0NUomX0oFhetLLrVm0/edit?usp=sharing
8, ActiveVision: a data and model portal for the study of goal-directed vision ,"This project develops an open portal for goal-directed vision research, integrating eye-tracking datasets and machine learning models with tools for...", Lihong Chen ," Mentor  Suresh, Buxin Liao, Katarzyna Jurewicz ", Organization  INCF ,/archive/2025/projects/ZopxGpMS,https://gist.github.com/lc542/a6d58ded278ab4d13570d5d99e7cb306
9, Develop a GNOME Shell Extension for OpenAFS ,This project aims to develop a GNOME Shell extension that provides a user-friendly graphical interface for managing the OpenAFS client on Linux..., Tejas Sonawane , Mentor  Michael Meffie , Organization  OpenAFS ,/archive/2025/projects/dS7QYyMI,https://github.com/openafs-contrib/gnome-shell-extension-openafs/blob/main/GSoC_Final_Report.md
10, Responsive (Mobile phone Layout) ,App Inventor is becoming increasingly popular among users accessing the platform through mobile phones and handheld devices. In response to this..., d1vyanshu-kumar , Mentor  Susan Rati Lane , Organization  MIT App Inventor ,/archive/2025/projects/mW5rZglq,https://gist.github.com/d1vyanshu-kumar/2328d9bdf1b4aeca6e1d93c6123163d2
11, Build web UI versions for IOOS tools (ioos-qc and compliance checker) ,"This project aims to develop a user-friendly, browser-based interface for oceanographic data quality control tools. The goal is to create an...", Chiara Monforte ," Mentor  Filipe Fernandes, Micah Wengren, Callum Rollo ", Organization  IOOS ,/archive/2025/projects/YR0AVIjH,https://gist.github.com/MOchiara/cd4fd3b2be2cf94d818f0fee0b1fb4cc
12, OpenStreetMap Editor Improvements ,"The Point of Interest (POI) Editor is a key part of Organic Maps for updating OpenStreetMap, and through this project, my aim is to significantly...", Hemang Singh Manhas , Mentor  Andrei Shkrob , Organization  Organic Maps ,/archive/2025/projects/zZcgJntn,https://gist.github.com/hemanggs/c1b84e821895c0a603981da338971417
13, iOS Implementation of Menu Component ,"This proposal aims to implement the Menu, Sidebar, and Floating Action Button (FAB) components in iOS for MIT App Inventor, ensuring feature parity...", Kasy , Mentor  Evan Patton , Organization  MIT App Inventor ,/archive/2025/projects/ZsVxjdhC,https://medium.com/@sophian.kashish/my-google-summer-of-code2025-contribution-mit-app-inventor-e4feb2f3de62
14, Adding QCOW2 compressed image support to mkimg(1) ,"mkimg(1), a FreeBSD tool used for creating disk images in various formats, currently lacks support for creating compressed QCOW2 images. This project...", Christos Komis ," Mentor  jrm, Ed Maste ", Organization  The FreeBSD Project ,/archive/2025/projects/HENL3VNt,https://gist.github.com/ckkomis/2b54a6fec5df3d909c65c174bafe0abf
15, Proposal for PYSAL– SPOPT ,"This project aims to extend PySAL's spatial optimisation library (spopt) by implementing flow-based facility location models, specifically the Flow...", ZixinFeng ," Mentor  Levi John Wolf, Qunshan Zhao, Germano Barcelos dos Santos ", Organization  NumFOCUS ,/archive/2025/projects/rCb85IXn,https://github.com/fengzixin0617/gsoc25-final-submission-Pysal-spopt/blob/main/GSOC25%20final%20submission%20spopt.md
16, Electron - Restore Electron Devtron Extension ,"Currently, the Devtron Extension is not in a functional state, primarily because, over the past 10 years, significant changes have occurred. Newer...", Hitarth ," Mentor  erickzhao, dsanders11, Anny Yang, Samuel Maddock ", Organization  Electron ,/archive/2025/projects/ppdEAKGU,https://github.com/hitarth-gg/gsoc
17, GTK Print Dialog: Modern dialog with built-in preview in main view ,We are trying to solve the problem of print dialogs in the gtk. The actual gtk contains a very simplistic approach regarding the print dialogs which..., VididVidid ," Mentor  Till Kamppeter, Zdenek Dohnal, ShivamMishra, KushagraSharma, Michael Weghorn ", Organization  The Linux Foundation ,/archive/2025/projects/HcP5bOK2,https://github.com/OpenPrinting/libpdfrip
18, Port FatFS to RTEMS with Benchmarking ,"The focus of this project is porting FatFS to RTEMS, offering a smaller, simpler alternative to the existing custom DOS FS file system. The project...", Sepehr Ganji ," Mentor  Gedare Bloom, Chris Johns ", Organization  RTEMS Project ,/archive/2025/projects/W6AhdEIS,https://blog.ganji.dev/?p=75
19, GNOME Control Center: Finalizing the New Printing Architecture for GNOME ,The latest CUPS 3.x versions support only driverless printing through the new IPP Everywhere architecture. Modern printers predominantly use..., K_V ," Mentor  Till Kamppeter, Zdenek Dohnal, KushagraSharma, M_V, Bhavanishankar ", Organization  The Linux Foundation ,/archive/2025/projects/PTiuC47E,https://medium.com/@kaushik.vishwakarma2003/gsoc-2025-thelinuxfoundation-advancing-printer-management-in-gnome-control-center-c36a1ce8ae07
20, Add more traffic management rule support for Dubbo Proxyless Mesh ,Dubbo Proxyless mode refers to Dubbo directly communicating with the control plane and achieving capabilities such as Service Discovery and Service..., Shihao Hu ," Mentor  Albumen Kevin, Jun ", Organization  Apache Software Foundation ,/archive/2025/projects/qlaBuhvs,https://github.com/apache/dubbo/pull/15606
21, AI-Based API Response to Dynamic UI and Tool Generator ,This project introduces an AI-powered agent that automates the transformation of API responses into structured UI schemas and functional UI..., Manas Hejmadi ," Mentor  Ashita P., Ankit M., Ragul Raj M ", Organization  API Dash ,/archive/2025/projects/hhUUM8wl,https://github.com/foss42/apidash/blob/main/doc/gsoc/2025/manas_hejmadi.md
22, Perspective ,"Perspective addresses the problem of biased and one-sided narratives in online articles by providing readers with a fact-based, well-structured...", Parag Ghatage ," Mentor  Bruno, Manav Sarkar, Pranavi Tadivalasa ", Organization  AOSSIE ,/archive/2025/projects/NEioeuUn,https://github.com/AOSSIE-Org/Perspective/blob/main/GSoC-2025/ParagGhatage-Perspective.md
23, Fortran - 2018/202x ,"This project aims to implement some new language features introduced in Fortran 2018 and Fortran 202x, enhancing gfortran's compatibility with newer...", c8ef , Mentor  Tobias Burnus. , Organization  GNU Compiler Collection (GCC) ,/archive/2025/projects/doLDYuto,https://gist.github.com/c8ef/84d311f97ab2e1a925073ea923736d00
24, Auto Completion for the Genre track metadata ,"Mixxx currently allows assigning a single free-text genre to each track, which often leads to inconsistencies such as duplicate or fragmented...", Antonio Giordano ," Mentor  Swiftb0y, Evelynne ", Organization  Mixxx ,/archive/2025/projects/sHcUR4s0,https://github.com/mixxxdj/mixxx/issues/14897
25, Build new Modern Web UI for Mifos X using ShadCN Reusable Components ,"This project proposes building a new, modern web UI for Mifos X using React, Tailwind CSS, TypeScript, and ShadCN components. The new Mifos X will be...", Craig Rosario , Mentor  Aleksandar , Organization  The Mifos Initiative ,/archive/2025/projects/A2cgOvZ1,https://gist.github.com/Craig-Rosario/985588b2576f45686340557d5299c89a
26, Develop Python API for Multi-Network Simulations in Human Neocortical Neurosolver (HNN) ,​The Human Neocortical Neurosolver (HNN) is an open-source neural modeling tool designed to help researchers and clinicians interpret human brain..., Maira usman ," Mentor  Nicholas Tolley, Katharina Duecker, Austin Soplata, Dylan Daniels ", Organization  INCF ,/archive/2025/projects/tOqXGb6K,https://github.com/Myrausman/GSOC2025_INCF_HNN-Core/blob/main/README.md
27, Coding Actions and Fatalities in Militarized Interstate Confrontations ,This project builds a fully explainable NLP pipeline to identify and classify Military-Involved Conflicts (MIC) from raw text articles. Unlike..., wJoshua ," Mentor  Andrea Underhill, Douglas M Gibler ", Organization  HumanAI ,/archive/2025/projects/Aec3lKEK,https://medium.com/@joshjothom05/coding-actions-and-fatalities-in-militarized-interstate-confrontations-d24a6476f41e
28, Enhanced Developer Tools and IDE Integration ,"I’m building a tool to make working with Kro YAML files easier and more efficient. This tool, called a Language Server Protocol (LSP), will help...", Himanshu Kumar Sharma ," Mentor  Kube Resource Orchestrator, RinkiyaKeDad ", Organization  kro | Kube Resource Orchestrator ,/archive/2025/projects/Io5wpFgU,https://github.com/kro-run/kro
29, Enhancing Watchdog: Metrics Expansion for OBA Monitoring ,"This project aims to enhance the monitoring capabilities of OneBusAway (OBA), an open-source platform that provides real-time transit information to...", Mohamed Aboomar ," Mentor  Aaron Brethorst, Alan Borning ", Organization  Open Transit Software Foundation ,/archive/2025/projects/ZzUiW13a,https://gist.github.com/0xaboomar/cc4499a50583a57a6926c5b42455fd8f
30, Improvements to ROS 2 Tracing ,This project enhances ros2_tracing by addressing its key limitation: recording trace data previously had to be started before application launch to..., Deva Shravan , Mentor  Christophe Bédard , Organization  Open Robotics ,/archive/2025/projects/quKpaaVA,https://discourse.openrobotics.org/t/gsoc-2025-improvements-to-ros-2-tracing/50063
31, Context-Aware Autocomplete and Refactoring Enhancements for the p5.js Web Editor ,"Currently, the autocomplete feature in the p5.js Web Editor is facilitated by CodeMirror and a custom-built static hinter (as given in the structured...", Kamakshi ," Mentor  Diya Solanki, Tristan Espinoza ", Organization  Processing Foundation ,/archive/2025/projects/5AOSrOSt,https://kamakshi645.medium.com/gsoc25-processing-foundation-final-work-c2069c536ae8
32, Develop fwupd plugin to handle touch firmware updates ,"The project's main target is to start using fwupd plugins to manage and handle the firmware updates, for touch controllers in ChromeOS. Currently,...", <Hamed> ," Mentor  Henry Barnor, Daisuke Enomoto, Kenneth Albanowski, Jingyuan Liang ", Organization  Chromium ,/archive/2025/projects/dLFkwKok,https://gsoc-2025-chromium-fwupd.netlify.app
33, Benchmarking Sustainability of Classical & Quantum Algorithms for particle trajectory reconstruction ,"The Large Hadron Collider (LHC) particle track reconstruction faces increasing computational demands, driving exploration into novel methods like...", KaranSingh ," Mentor  MiriamLucioMartinez, Arantza Oyanguren ", Organization  CERN-HSF ,/archive/2025/projects/kBQyVgrm,https://github.com/KaranSinghDev/E-QUEST
34, Compile FPM with LFortran ,"In order to make LFortran reach beta quality, it is essential to compile more benchmarked fortran codes. FPM(Fortran Package Manager) is one of the...", Jinang Shah ," Mentor  Ondřej Čertík, Pranavchiku ", Organization  Fortran-lang ,/archive/2025/projects/gQy7gPby,https://gist.github.com/jinangshah21/e6cdf3553bdddacfe2b6795bc7543f66
35, Add Keymapper to more games ,"This project adds keymapper support to numerous ScummVM game engines, allowing players to customize controls for a better experience across different...", Aun Noman ," Mentor  Strangerke, Cameron Cawley ", Organization  ScummVM ,/archive/2025/projects/dI9Rr3YP,https://blogs.scummvm.org/prime/2025/08/31/gsoc-final-report/
36, Faust LSP ,This proposal aims to develop a feature-rich programming environment for writing Faust programs in VS Code by providing powerful Language Server..., carn181 ," Mentor  sletz, Thomas Rushton, Karl Hiner ", Organization  GRAME ,/archive/2025/projects/o08fWFr0,https://gist.github.com/carn181/0e953b5463de9f528ff58183d55fcfdc
