Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Geopandas - Dask bridge to scale geospatial analysis ,Geopandas is one of the most popular Python projects for handling geographic problems and data. Whilst Geopandas is useful for handling small data..., tastatham ," Mentor  Stefanie Lumnitz, Martin Fleischmann, Brendan Ward, Joris Van den Bossche ", Organization  NumFOCUS ,/archive/2021/projects/5818727945207808,https://tastatham.org/blog/wrapping_it_up/
2, (PyAr) PyZombies ,"PyZombies proposed a web application to present all the content of the course, theory, and practical exercises, following the syllabus of Python para...", Ybrahin Martinez , Mentor  Emmanuel Arias , Organization  Python Software Foundation ,/archive/2021/projects/5820265275064320,https://github.com/PyAr/PyZombis/wiki/GSoC-2021-Final-Code-Ybrahin-Martinez
3, Lifecycle Management of DBpedia Neural QA Models - Sahan Dilshan ,"DBNQA is a large database that can be used to create question answering models. Using a question answering model like NSPM, we can create and...", Sahan Dilshan ," Mentor  Edgard Marx, Lahiru Hinguruduwa ", Organization  DBpedia ,/archive/2021/projects/5820952973148160,https://sahangsoc2021.medium.com/lifecycle-management-of-dbpedia-neural-qa-models-c3bf203edcd5
4, Tree-based models ,"For this project, I would like to work with new models for random forests and gradient boosted trees. It would be interesting to then use this on a...", Dinko Franceschi ," Mentor  Josh Gordon, Test mentor ", Organization  TensorFlow ,/archive/2021/projects/5822398800068608,https://docs.google.com/document/d/10WHt8ohdkahAOgIgbc53cL4ZexytDvQiTDSZ3tWfvm0/edit?usp=sharing
5, pymc3.dp: Bayesian Stati-sticks for Summer 2021 ,Bayesian nonparametric (BNP) methods offer more modelling flexibility by relaxing parametric assumptions at the cost of more daunting theoretical..., Larry Dong , Mentor  Chris Fonnesbeck , Organization  NumFOCUS ,/archive/2021/projects/5823250512216064,https://larrydong.com/gsoc2021/gsoc-final/
6, Upgrade WebdriverIO to the latest version 7 for all repositories ,"Project Summary
Testing of software is important since it discovers defects/bugs before the delivery to the client, which guarantees the quality of...", Sahil Grewal ," Mentor  Vidhi Mody, Soham Parekh ", Organization  Wikimedia Foundation ,/archive/2021/projects/5823330438873088,https://sahilgrewalhere2001.medium.com/the-offboarding-f8a81cb51275
7, Microfarm For Everybody ,"This project aims to create a tool that allows anyone to become a market gardener, given some space. As a first step, a user will merely sign up and...", Prashant Dodiya ," Mentor  sureshk, KVGarg, Lasse Peters, Finn Peters ", Organization  coala ,/archive/2021/projects/5825474533523456,https://projects.coala.io/GSoC/2021/StatusReport/pra17dod.html
8, Activism Through Storytelling with Code ,"I will be creating a web-based Artist Activist Handbook that will act like a utility and a possible guideline for other artists, activists, and...", Niki Ito ," Mentor  Grace Kwon, Elgin-Skye McLaren ", Organization  Processing Foundation ,/archive/2021/projects/5827589368709120,https://github.com/niki-ito/activism-through-storytelling-with-code
9, Improve User Experience in Zulip Terminal ,"ZT (zulip-term) is a TUI-based Zulip client that allows users to chat with each other right from their terminal window, with minimum possible tools....", Sarthak Garg-1 ," Mentor  Preet Mishra, Neil Pilgrim ", Organization  Zulip ,/archive/2021/projects/5827926691414016,https://gist.github.com/Ezio-Sarthak/5c48f50e0694db25cea97f82ec640c3c
10, Jenkins Remoting Monitoring ,"In Jenkins, we have a Remoting module, which implements a communication layer in the Jenkins automation server. It’s being primarily used for...", Akihiro Kiuchi ," Mentor  stellargo, Cyrille Le Clerc, Oleg Nenashev, Darshan Kansagara ", Organization  Continuous Delivery Foundation ,/archive/2021/projects/5837471820021760,https://www.jenkins.io/projects/gsoc/2021/projects/remoting-monitoring/
11, Improving Functionalities of DHIS Connector Module ,DHIS Connector module is a module that is used to send aggregated data from OpenMRS to DHIS2 Instance. The module provides several user interfaces..., Piumal Rathnayake , Mentor  Akshika Wijesundara , Organization  OpenMRS ,/archive/2021/projects/5838702495924224,https://piumal1999.medium.com/improving-functionalities-of-dhis-connector-module-4492fb674d94
12, Complete Rust binding for the MusicBrainz API ,"MusicBrainz has client libraries for various programming languages such as C++, Python, Java, Go and more. However, we're still missing out on a...", Ritiek Malhotra , Mentor  Paul Delafosse , Organization  MetaBrainz Foundation Inc ,/archive/2021/projects/5840693649473536,https://blog.metabrainz.org/2021/08/23/gsoc-2021-complete-rust-binding-for-the-musicbrainz-api/
13, Machine Learning for Turbulent Fluid Dynamics ,"Our understanding of Turbulence is still not very clear, studying fluid transitions to turbulence still poses challenging problems. The Navier-Stokes...", Amey Varhade ," Mentor  Brad Marston, Steven Tobias, Chenyu Zhang ", Organization  Machine Learning for Science (ML4SCI) Umbrella Organization ,/archive/2021/projects/5841879664427008,https://github.com/ML4SCI/TurbulentFluidDynamics/tree/main/ML_for_Turbulent_Fluid_Dynamics_Amey_Varhade
14, Times Series Classification of EEG Data with Sktime ,"Electroencephalograms (EEG) and magnetoencephalography (MEG) are techniques for measuring, directly or indirectly, actual or relative changes in...", Svea Marie Meyer ," Mentor  mloning, Martina Vilas ", Organization  INCF ,/archive/2021/projects/5842568906014720,https://svea.hashnode.dev/my-google-summer-of-code-with-sktime-neuroscience-meets-data-science
15, Exporting Conversations From Element ,"Exporting chats is an easy way to save conversations into the disk, which can be archived or shared with outsiders. This feature will be handy for...", Jaiwanth Vemula ," Mentor  germain, t3chguy ", Organization  Matrix.org ,/archive/2021/projects/5842935957946368,https://github.com/matrix-org/matrix-react-sdk/pull/6081
16, Automatic differentiation in density-functional theory ,"Density functional theory (DFT) is a key driving force
in modern quantum chemistry, with applications ranging from materials
science to drug...", Niklas Schmitz ," Mentor  Antoine Levitt, Michael Herbst, Keno Fischer, Dhairya Gandhi ", Organization  The Julia Language ,/archive/2021/projects/5843994432503808,https://github.com/niklasschmitz/DifferentiableDFTK
17, Implement JointsMethod ,The main aim of this project is to implement Joints Method in Sympy under mechanics in physics module as it would open up the use of the library to a..., Sudeep Sidhu ," Mentor  Sc0rpi0n101, Jason Moore ", Organization  SymPy ,/archive/2021/projects/5844105195683840,https://github.com/sympy/sympy/wiki/GSoC-2021-Report-Sudeep-Sidhu-:-Implement-JointsMethod
18, Visualization Tools for TARDIS ,TARDIS displays logs during the simulation which consists of values of different mathematical variables and the state of the simulation. This is done..., Atharva Arya ," Mentor  James Gillanders, Mark Magee, Jaladh Singhal ", Organization  TARDIS SN ,/archive/2021/projects/5844398931181568,https://sites.google.com/view/atharvaarya/google-summer-of-code-2021-report
19, Explicit Allow-Listing for ICMP ,"Cilium is a networking software which provides secure network connectivity and load-balancing between applications using eBPF. In addition, Cilium is...", Tomoki Sugiura ," Mentor  Chris Tarazi, Paul Chaignon ", Organization  Cilium ,/archive/2021/projects/5847858258903040,https://gist.github.com/chez-shanpu/146c7ac1ac931c742f01af8792f2ca9d
