Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Bug Logging Tool ,Bugs or Issues are the vulnerabilities that you find on Websites or Applications when you expect some functionalities to occur but something else..., ankit2001 ," Mentor  8f040, Sourav Badami ", Organization  OWASP Foundation ,/archive/2021/projects/5459848799453184,https://ankit.vercel.app/blogs/gsoc-final-evaluation
2, Working on the various high-priority issues to improve Zulip. ,"The project focuses on the various high-priority issues to improve Zulip as a project.
It includes:

Working on new frontend/backend features or...", Riken Shah , Mentor  Puneeth Chaganti , Organization  Zulip ,/archive/2021/projects/5460978610733056,https://gist.github.com/Riken-Shah/a8253e95265a22fadb55cbe62be32deb
3, Sidebar Task ,This proposal is to revamp the current Styles deck sidebar for the original Styles Highlighter project, Anshu Khare ," Mentor  Tomaž Vajngerl, Heiko Tietze, Mike Kaganski ", Organization  LibreOffice ,/archive/2021/projects/5461563934244864,https://gerrit.libreoffice.org/q/anshu
4, Translate ERDDAP User Interface Into Different Languages ,"ERDDAP is a data server widely used in many organizations over the world to upload and gather data sets on the ocean environment, but currently it...", Qi Zeng ," Mentor  Bob Simons, Filipe Fernandes, Micah Wengren ", Organization  Integrated Ocean Observing System (IOOS) ,/archive/2021/projects/5466532406099968,https://q1zeng.github.io
5, A Full-featured Web Dashboard  for Optuna to Monitor Optimization History ,The fastly developing hyperparameter tuning framework Optuna has gained much attention in the machine learning community due to its high flexibility..., Huzi Cheng ," Mentor  Crissman Loomis, Masashi Shibata ", Organization  NumFOCUS ,/archive/2021/projects/5466534989791232,https://github.com/optuna/optuna-dashboard
6, A frontend for Niffler DICOM framework for machine learning pipelines and processing workflows ,This project aims to develop a potential frontend for Niffler. Niffler is currently a command-line tool where the user has to download it in their..., Nishchal Singi ," Mentor  Imon Banerjee, Judy Gichoya, Pradeeban Kathiravelu "," Organization  Department of Biomedical Informatics (BMI), Emory University School of Medicine ",/archive/2021/projects/5467348785430528,https://github.com/Emory-HITI/Niffler/tree/dev/modules/frontend
7, Scan8 ,Scan8 is a kubernetes based rapid URL/file scan system that allows users to submit a list of URLs/file and take out the scan results.Scan8 uses..., Sarthak Singh ," Mentor  Ravindu De Silva, Chamath Ekanayake, Mehant Kammakomati ", Organization  SCoRe Lab ,/archive/2021/projects/5467365898190848,https://github.com/scorelab/GSoC/blob/master/GSoC-2021/18-Sarthak-Singh-Scan8.md
8, Make All Filter Functions Work Well Even Without PPD Files ,"We have already moved from Postscript to PDF as the standard data format for print jobs. Michael Sweet has deprecated the use of PPD files, but due...", suraj kulriya ," Mentor  Jai Luthra, Till Kamppeter, Dheeraj ", Organization  The Linux Foundation ,/archive/2021/projects/5467975515111424,https://surajkulriya.medium.com/gsoc-2021-final-work-product-the-linux-foundation-make-printing-work-through-cups-without-bf06dbfa1789
9, Tutorial for Universal Intrinsics and parallel_for_ for efficient cross-platform algorithm implementation ,Sample code and documentation explaining the use of cross-platform compatible implementation of OpenCV's Universal Intrinsic and parallel_for_, Rohit Sutradhar , Mentor  Terfendail , Organization  OpenCV ,/archive/2021/projects/5471406791327744,https://github.com/opencv/opencv/pull/20361
10, Netlink proposal ,"Netlink proposal - motivation, work done", Sean Ng , Mentor  Alexander Chernikov , Organization  FreeBSD Project ,/archive/2021/projects/5471594998136832,https://wiki.freebsd.org/SummerOfCode2021Projects/NetlinkProposal
11, Precision Landing Improvements using Depth Camera ,Precision landing has been a popular feature that has attracted many research groups and professionals worldwide. ArduPilot’s implementation has been..., rishabhsingh3003 ," Mentor  Randall Mackay, Peter Barker ", Organization  ArduPilot ,/archive/2021/projects/5471828637646848,https://gist.github.com/rishabsingh3003/f40b2c83864d3e8be5d928d4c504769e
12, Improvement of a Social Navigation component ,"With the advent of Machine Learning, one can learn such heuristics and use them as cost functions in conventional path planners. SNGNN-1D is one such...", Aditya Kapoor ," Mentor  Luis J. Manso, Pilar Bachiller ", Organization  RoboComp ,/archive/2021/projects/5472062881136640,https://github.com/robocomp/sngnn/tree/master/SNGNN-RL
13, Portability for the Patatrack Pixel Track Reconstruction with Alpaka ,The Compact Muon Solenoid (CMS) experiment is one of the largest experiments at Large Hadron Collider (LHC) that has been built to search for new..., Adrian-Antonio Petre ," Mentor  Wahid Redjeb, Felice Pantaleo ", Organization  CERN-HSF ,/archive/2021/projects/5472555158208512,https://github.com/antoniopetre/pixeltrack-standalone/blob/gsoc/gsoc-documentation.md
14, On-canvas interactive boolean operations ,"A feature allowing users to break intersecting into non-overlapping parts, union or delete the resulted parts.", Osama Ahmad ," Mentor  Thomas Holder, Marc Jeanmougin, Martin Owens ", Organization  Inkscape ,/archive/2021/projects/5473372577726464,https://gitlab.com/inkscape/inkscape/-/merge_requests/3357
15, Destination: Sol World-Gen Modularization ,This project will create a modular framework for world generation in Destination: Sol. This will allow more flexibility in the way the world can be..., Isaiah Blanks ," Mentor  michael polllind, Rasmus Praestholm, Nicholas Bates, Isaac Lichter-1 ", Organization  The Terasology Foundation ,/archive/2021/projects/5478260250509312,https://destinationsol.org/2021/08/20/gsoc-project-summary.html
16, Graph Neural Networks for End-to-End Particle Identification with the CMS Experiment ,This project focuses on the study and implementation of Graph Neural Networks (GNNs) for low-momentum Tau Particle Identification using the CMS Open..., Shravan Chaudhari ," Mentor  Emanuele Usai, Davide Di Croce, Sergei Gleyzer ", Organization  Machine Learning for Science (ML4SCI) Umbrella Organization ,/archive/2021/projects/5481164319490048,https://github.com/Shra1-25/GSoC2021_BoostedTopJets
17, SIMD Optimized AABB Tree ,CGAL’s Axis-Aligned Bounding Box Tree is an acceleration structure which speeds up common tasks such as collision-detection. It is used both directly..., Jackson Campolattaro , Mentor  Pierre Alliez , Organization  CGAL Project ,/archive/2021/projects/5483219159351296,https://github.com/CGAL/cgal/issues/5927
18, Create common backend for PSLab Desktop and Android app ,"The sigrok project is a signal analysis software suite which supports various measurement devices such as oscilloscopes, logic analyzers,...", Kartikay Sharma ," Mentor  Madhushanka Padmal, Mario Behling ", Organization  Digital Impact Alliance (DIAL) at UN Foundation ,/archive/2021/projects/5484588448612352,https://gist.github.com/kartikaysharma01/5f90ef39f9d1514422713dc6500fd6d1
19, Linked List in stdlib of Fortran-lang ,"The Fortran offers all the ingredients needed for building modules of various data types such as linked-list, maps, binary tree, etc.
This project...", Chetan Karwa ," Mentor  Milan Curcic, Arjen Markus ", Organization  Fortran-lang ,/archive/2021/projects/5486930011095040,https://github.com/fortran-lang/stdlib/pull/491
20, An object detection component for LearnBlock ,Implementing a neural network with transfer learning for a new component of object detection in LearnBlock, Alejandro Fernández ," Mentor  Ivanbd, Francisco Andrés ", Organization  RoboComp ,/archive/2021/projects/5487554727510016,https://alexfdez1010.github.io/web/GSOC2021
21, Automatic Generation of schema from directory ,"Automatic generating of Hub schema when pointed to a directory, instead of having to manually define it. The aim of this project is to eliminate the...", Eshan Arora ," Mentor  shashank agarwal, Mikayel, Abhinav Tuli ", Organization  Python Software Foundation ,/archive/2021/projects/5488477608607744,https://gist.github.com/thisiseshan/eba8d54f788764ef0b74be829a5252ab
