Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
16, Equirectangular Projection (ERP) and Cubemap Projection (CMP) conversion ,"360° video is getting popular during the past years and it is predicted to evolve [1]. Compared to virtual and augmented reality, 360° video is much...", Eugene Lyapustin ," Mentor  Yinhang Liu, Wei Zong ", Organization  Intel Video and Audio for Linux ,/archive/2021/projects/5096192475660288,https://unishift.github.io/project/2021-08-20-gsoc-libxcam
17, RBAC Authorization with Cache Implementation using higher order functions ,"Currently, caMicroscope uses attribute-based access control, which does not clearly represent the notion of authorization in users and faces...", Yash Kumar Verma , Mentor  Birm , Organization  caMicroscope ,/archive/2021/projects/5096749412122624,https://github.com/YashKumarVerma/gsoc
18, Extract important information from scientific papers ,Current limitations with the variant detection using wbtools (and entity extraction in Wormbases’s AFP pipeline) is that it relies on regular..., Rishab Mallick ," Mentor  Paul Davis, Magdalena Zarowiecki ", Organization  Genome Assembly and Annotation ,/archive/2021/projects/5097312455491584,https://github.com/rishabgit/genomic-info-from-papers
19, Source Separation and Extensible MIR Tools for Audacity ,"This project proposes the design and integration of a deep learning framework into Audacity, with the focus of developing an interface for end users...", Hugo Flores Garcia , Mentor  Dmitry Vedenko , Organization  Audacity ,/archive/2021/projects/5097817919455232,https://www.audacityteam.org/gsoc-2021-work-product-source-separation-and-deep-learning-tools/
20, Beagleboard BSP: Add USB OTG Support ,"USB On-The-Go technology allows us to access different kinds of services through the USB interface. These services can be Ethernet, Serial, Mass...", Husni Faiz ," Mentor  Christian Mauderer, Vijay Banerjee ", Organization  RTEMS Project ,/archive/2021/projects/5097967605776384,https://drac98.github.io/2021/08/15/gsoc-2021-final-report.html
21, Work on Message view projects and other issues in the surrounding areas. ,"The project primarily focuses on working in the Message view area. They are adding configurability for stream typing indicators, adding read receipts...", Dinesh Chidipothu , Mentor  Vaibhav . , Organization  Zulip ,/archive/2021/projects/5100063147163648,https://gist.github.com/chdinesh1089/4ef61a95af291e4f225dedfd03a5e987
22, Quantum Gate Decomposition for QuTip ,A known quantum gate can be decomposed into an already declared sequence of universal quantum gates in QuTip.  If the desired decomposition is..., Purva Thakre ," Mentor  Boxi Li, Nathan Shammah, Alex Pitchford ", Organization  NumFOCUS ,/archive/2021/projects/5100142167851008,https://purva-thakre.github.io/purva-blog/gsoc/qutip/final-gsoc/
23, Multi-threading in perf ,"This project proposes to implement a thread pool inside perf, which could be 
used first to improve the existing parallelization in the synthetic...", Riccardo Mancini ," Mentor  Ian Rogers, acme, Namhyung Kim ", Organization  The Linux Foundation ,/archive/2021/projects/5100428756254720,https://lore.kernel.org/lkml/3c4f8dd64d07373d876990ceb16e469b4029363f.camel@gmail.com/
24, Polygon Based Collision Detection System ,A Collision Detection system that is an alternate to Bounding Box and Precision Collision Systems. Used In Enigma to detect collisions in a game..., Nabeel Danish ," Mentor  Greg Williamson, Josh ", Organization  The ENIGMA Team ,/archive/2021/projects/5100634545586176,https://github.com/enigma-dev/enigma-dev/pull/2229
25, Formal Verification of Mor1kx processor using Yosys-Formal tools ,"OpenRISC’s mor1kx is one of the old open source projects with more sophisticated and multi-core features. FuseSoC support for mor1kx makes it unique,...", Harshitha S ," Mentor  Stefan Wallentowitz, Stafford Horne ", Organization  Free and Open Source Silicon Foundation ,/archive/2021/projects/5101300231962624,https://harshitha172000.github.io/blog4.html
26, Proposal by Juan Elias for OpenLex PyAr ,OpenLex is a legal management system developed in web2py this system has the advantage that it can be run on any operating system thanks to the fact..., Juan Elias Rodriguez ," Mentor  Emmanuel Arias, María Andrea Vignau ", Organization  Python Software Foundation ,/archive/2021/projects/5103697092149248,https://github.com/PyAr/OpenLex/wiki/Pyar-Openlex-GSoC-2021-Final-Summary-Rodriguez-Juan
27, Expanding support for the solution of bilevel optimization problems in JuMP. ,"This GSOC will add support for the solution of a much wider class of bilevel optimization problems to JuMP. Currently, support for bilevel...", Mohammad Hesam Shaelaie ," Mentor  Joaquim Dias Garcia, Oscar Dowson, Mathieu Besançon ", Organization  NumFOCUS ,/archive/2021/projects/5104063204556800,https://hesamshaelaie.github.io/gsoc/2021/08/21/week11.html
28, Geographic Features Refinement ,"Smoothen, expand and refine the various geographical features under the Public Lab's website. This includes standardizing adding new leaflet...", Barun ," Mentor  Harman S Jolly, Jeffrey Yoo Warren, Sudipto Ghosh, Ruth Waiganjo ", Organization  Public Lab ,/archive/2021/projects/5104731642396672,https://publiclab.org/notes/barun1024/08-22-2021/gsoc-2021-geographic-features-refinement-final-report
29, A system for collaborative visualization of large network layouts using FURY ,"Data structures that complex networks (graphs) can model are present almost everywhere. Therefore, it is important to have a software that can...", Bruno Messias ," Mentor  skoudoro, Filipi Nascimento Silva ", Organization  Python Software Foundation ,/archive/2021/projects/5105024639696896,https://gist.github.com/devmessias/1cb802efb0a094686c129259498710b3
30, API Conversion API ,There is currently no open source API specification format and schema converter API that provides conversion between multiple formats. The proposed..., Sarthak Saxena ," Mentor  Abhiram Haritas, Meenakshi Dhanani ", Organization  Postman ,/archive/2021/projects/5105118860541952,https://github.com/postmanlabs/api-spec-converter
31, T1220 AXIOM Beta nMigen Support ,"nMigen is an HDL toolkit implemented in the Python programming language. By using nMigen instead of traditional HDLs like Verilog or VHDL, gateware...", tpw_rules ," Mentor  Herbert Poetzl, vup ", Organization  apertus° Association ,/archive/2021/projects/5105527117316096,https://docs.google.com/document/d/1VDNTkMBpdms74Q-u9cZKhZ1DZf085TxeVl3GEkLq6iA/edit?usp=sharing
32, Make backend code typed ,"This project aims at adding strict static type checks to Oppia codebase. In this project, static type checking will be done with the help of Mypy....", Hardik Katehara ," Mentor  Vojtěch Jelínek, Sajal Asati ", Organization  Oppia Foundation ,/archive/2021/projects/5105770890264576,https://hardikkatehara.medium.com/google-summer-of-code21-with-oppia-88076053621c
33, Work on enhancing Zulip's mobile experience. ,"This project's primary aim is to tackle high priority issues and features for the mobile app, Allowing users to be more in control of the zulip...", Akash Dhiman , Mentor  Greg Price , Organization  Zulip ,/archive/2021/projects/5106608308224000,https://gist.github.com/AkashDhiman/ea9db37e940f13e42ca91d69c410c598
34, Port SAST and Secret Detection rails platform code to GitLab CE project ,"As part of GitLab's commitment to open source, features within Secure from the GitLab Enterprise Edition are making their journey to the Community...", Cyrine Gamoudi ," Mentor  Adam Cohen, Lucas Charles, Tetiana Chupryna ", Organization  GitLab ,/archive/2021/projects/5108438736044032,https://gitlab.com/gitlab-com/marketing/community-relations/contributor-program/gitlab-gsoc-2021/-/issues/6#deliverables
35, Add io_uring support ,This project adds support for dump and restore of io_uring instances. The three main goals of this project is to handle dump/restore of empty..., Kumar Kartikeya Dwivedi , Mentor  Xemul , Organization  CRIU ,/archive/2021/projects/5108986445037568,https://kkdwivedi.in/log/GSoC.html
36, Implement active resource management in GNOME ,Better resource management in Linux Desktop will help in providing a snappier experience to users by making sure that there is a fair distribution of..., Nishal Kulkarni ," Mentor  Florian Müllner, Benjamin Berg ", Organization  GNOME Foundation ,/archive/2021/projects/5109655855955968,https://nishalkulkarni.tumblr.com/post/660059966501158912/gsoc-2021-part-iv-final-review
37, Enabling and prototyping JavaScript visualizations in the Qt-based viewer TOPPView (OpenMS). ,This project aims to enable JavaScript visualizations in TOPPView using Qt WebEngine and its different modules., Dhanmoni Nath ," Mentor  Julianus Pfeuffer, Timo Sachsenberg ", Organization  Open Bioinformatics Foundation ,/archive/2021/projects/5109826782232576,https://github.com/OpenMS/OpenMS/pull/5489
38, HA-Auto:  Node-RED Compatible DSL for Home Automation ,"HA-Auto is a Domain Specific Language (DSL) based on the model interpretation paradigm, that enables users to program complex automation scenarios,...", CedArctic ," Mentor  Konstantinos Panayiotou, Andreas Symeonidis, Emmanouil Tsardoulias ", Organization  GFOSS - Open Technology Alliance ,/archive/2021/projects/5111249221713920,https://github.com/eellak/gsoc2021-HA-Auto-Node-RED
39, Advanced Audio Filters ,Upmixing stereo sound sample to more than two channels. With this filter you get much realistic surround stage effects., Metehan Arslan ," Mentor  François Cartegnie, jb ", Organization  VideoLAN ,/archive/2021/projects/5111332604477440,https://metehan-arslan.github.io/posts/aafvlc/
40, Improve and add to the drone exercises ,The main aim of this project is to improve the environment of the remaining 6 drone exercises and migrate them from ROS-Melodic node-templates based..., Arkajyoti Basak ," Mentor  Nikhil Vijay Khedekar, Pedro Arias-Perez ", Organization  JdeRobot - Universidad Rey Juan Carlos ,/archive/2021/projects/5112341552693248,https://theroboticsclub.github.io/gsoc2021-Arkajyoti_Basak/blog/2021-08-18-Final-Blog/
41, Improve support for singledispatch ,"Currently, mypy and mypyc are unable to recognize uses of the singledispatch decorator, making mypy generate false positives and mypyc generate...", Pranav Rajpal , Mentor  Michael Sullivan , Organization  mypy ,/archive/2021/projects/5112725482504192,https://docs.google.com/document/d/1kV80nLVcNZBj4vJAYcZvI7fggKv-b0iaC4AGX_Cweug/edit?usp=sharing
42, p5.js 2021 Showcase: The Love Ethic ,"“p5.js 2021 Showcase: The Love Ethic” is a proposal for the continued development of the p5.js showcase, but with a particular focus on the softness...", Katie Chan ," Mentor  svassor, Ashley Kang, KT Duffy ", Organization  Processing Foundation ,/archive/2021/projects/5112945196924928,https://github.com/kchan2000/p5.js-showcase/pull/14
43, ViT (Vision Transformer) ,Transformers are getting more and more attention in tasks outside of Natural Language Processing (NLP) and should be considered a general sequence to..., sgeisler ," Mentor  jaeyounkim, Morgan Roff, Sayak Paul ", Organization  TensorFlow ,/archive/2021/projects/5112979623772160,https://docs.google.com/document/d/e/2PACX-1vQXO0R2dONBtN6exwAv5peMUjStwGd3DXSAKX8V42U1UrCr2WsIduICD3xBpgamnbhsXUCMMCJ5i7ec/pub
44, Improving OpenMP code generation with prediction of runtime parameters ,The performance of the code generated for the GPU heavily depends on runtime parameters such as the number of thread blocks and threads per thread..., Konstantin Sidorov ," Mentor  Jon Chesterfield, Johannes Doerfert ", Organization  The LLVM Compiler Infrastructure ,/archive/2021/projects/5115523116826624,https://reviews.llvm.org/D103770
45, IntelOwl Improvements ,"This project proposes a new, more robust way of verifying Analyzers’ configurations via strict rules through database models/serializers and a new...", Sarthak Khattar ," Mentor  Eshaan Bansal, Matteo Lodi ", Organization  The Honeynet Project ,/archive/2021/projects/5116212224196608,https://www.honeynet.org/2021/08/20/gsoc-2021-project-summary-intelowl-improvements/
46, RcppSMC - support for modern Monte Carlo methods ,"Sequential Monte Carlo (SMC) methods are a general class of Monte Carlo
procedures for sampling from sequences of probability distributions. Basic...", Ilya Zarubin ," Mentor  Adam Johansen, Leah South ", Organization  The R Project for Statistical Computing ,/archive/2021/projects/5121024567279616,https://ilyazar.github.io/gsoc2021/
47, Adding Out-of-band Application Testing (OAST) Support to ZAP ,"OAST stands for Out-of-band Application Security Testing and is used to detect Out-Of-Band (OOB) vulnerabilities, which is not possible to do with a...", ricekot ," Mentor  Rick M, thc202, Simon Bennetts ", Organization  OWASP Foundation ,/archive/2021/projects/5121056410435584,https://www.zaproxy.org/blog/2021-08-23-oast-with-owasp-zap/
48," EOS: Improving Adobe XD, Figma Plugin and Creating Angular Library ","I have started doing the initial work on the EOS Adobe XD plugin and I found the community extremely supportive. For the summer, my goal would be to...", Abhirup Pal ," Mentor  Shashank Jarial, Aditya Sharma, cynthia sanchez, Kartikay Bhutani, Devesh Vijaywargiya, Sorin Curescu ", Organization  Python Software Foundation ,/archive/2021/projects/5121783333650432,https://github.com/Abhirup-99/gsoc-project-report#readme
49, Implementing integration tests using Gherkin language ,The project idea is focused on creating integration test cases using Gherkin language to take care of creating laboratory environments using virtual..., ArunagirinadanSudharshan , Mentor  Juan Miguel Olmo , Organization  Ceph ,/archive/2021/projects/5121787091746816,https://sudhanaruna.github.io/ceph/gsoc/summer-coding/bdd/behave/2021/08/21/GSoC-2021-Ceph-Project-Work-Product-Submisson.html
50, Async Support for TensorFlow Backend in FFmpeg ,This project focuses on implementing an asynchronous mechanism for model inference and batch execution in the TensorFlow backend of the FFmpeg Deep..., Shubhanshu Saxena ," Mentor  Yejun Guo, Ting Fu ", Organization  Intel Video and Audio for Linux ,/archive/2021/projects/5123228556591104,https://medium.com/@shubhanshu02/async-support-for-tensorflow-backend-in-ffmpeg-695998cd439c?source=friends_link&sk=ae01e6f2a982a387658f285ce9b0d9d1
