Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Open MRS Android Client ,OpenMRS is based on the principle that information should be stored in a way that makes it easy to summarize and analyze. OpenMRS is a client-server..., Rishabh Agarwal ," Mentor  CLIFF GITA, Fawwaz Yusran ", Organization  OpenMRS ,/archive/2020/projects/5957119678873600,https://medium.com/@rishabh.agarwal997/openmrs-android-client-e237f7cd8207
2, Automatic mass calibration support and High-resolution deisotoping ,Mass spectrometry is an important analytical technique that allows to determine molecular composition of samples by obtaining mass spectra of ionized..., Łukasz Fiszer ," Mentor  Tobias Schulze, Steffen Heu, Tomas Pluskal, Albert Rivas-Ubach, Daniel Petras, Robin Schmid ", Organization  MZmine ,/archive/2020/projects/5958414645067776,https://github.com/lukasz-fiszer/mzmine3/tree/gsoc2020-review
3, Write a tutorial about training a network in TF or PyTorch and then running it in OpenCV ,TensorFlow (TF) and PyTorch are some of the most popular deep learning frameworks. TF exports networks in its own format; PyTorch supports export of..., Anastasia Murzova , Mentor  Anna Petrovicheva , Organization  OpenCV ,/archive/2020/projects/5959291925692416,https://github.com/opencv/opencv/pulls?q=GSoC+is%3Apr+label%3A%22category%3A+dnn%22++author%3ALupusSanctus+
4, Implementing “implicit 3D representations” in TensorFlow Graphics ,"In recent years, “implicit 3D representations” have been attracting attention as an appropriate 3D expression for deep neural networks. At CVPR 2019,...", Daisuke Kasuga , Mentor  Paige Bailey , Organization  TensorFlow ,/archive/2020/projects/5960094111498240,https://gist.github.com/dkasuga/387d656472f03a0403a80cb248e61a73
5, Enhancing the 2D Arrangement Demo (1) ,"The CGAL 2D arrangement package is capable of creating planar arrangements, and running queries on them. CGAL provides a demo for the package that...", Ahmed Essam-Sayed , Mentor  Efi Fogel , Organization  CGAL Project ,/archive/2020/projects/5962039698128896,https://github.com/CGAL/cgal/issues/4964
6, Debian Advocacy for Sugar ,"The project revolved primarily around the testing and debugging of the various releases of Debian (stable, testing, experimental) with Sugar and its...", Shaan Subbaiah B C ," Mentor  Chihurumnaya Ibiam, James Cameron, pro-panda ", Organization  Sugar Labs ,/archive/2020/projects/5965242904870912,https://gist.github.com/shaansubbaiah/101cf3c3471a3b8f6e0c0eb8460808fa
7, Support for Rucio Users with Natural Language Processing ,The aim of the project is to use Natural Language Processing (NLP) to develop an intelligent bot able to provide satisfying answers to users and..., Vasilis Mageirakos ," Mentor  Martin Barisits, Mario Lassnig, Tomas Javurek ", Organization  CERN-HSF ,/archive/2020/projects/5966219707940864,https://gist.github.com/mageirakos/8b470edb28a39b392943bcabf999d315
8, Streamlining challenge creation on EvalAI ,"EvalAI is a platform to host and participate in AI challenges around the globe. To host a challenge, challenge creation is one of the core features...", Khalid Riyaz ," Mentor  Deshraj Yadav, Rishabh Jain, Ram Ramrakhya ", Organization  CloudCV ,/archive/2020/projects/5966605818789888,https://medium.com/@khalidriyaz/google-summer-of-code-2020-with-cloudcv-f00ca26e5c79
9, JAX Chem : JAX-based Deep Learning Library for complex and versatile chemical modelings ,"In recent years, deep learning has made remarkable progress in the area of NLP and CV with big data. In the area of chemistry, Graph Convolutional...", Daiki Nishikawa ," Mentor  Bharath Ramsundar, Karl Leswing ", Organization  Open Chemistry ,/archive/2020/projects/5967290597638144,https://forum.deepchem.io/t/summary-of-2020-gsoc/249
10, Jupyter Notebook Widgets for TARDIS ,"A GUI is very essential for TARDIS so as to allow researchers to easily investigate the important information about a simulated supernova model,...", Jaladh_Singhal ," Mentor  Yssa Camacho-Neves, Mark Magee ", Organization  TARDIS-SN ,/archive/2020/projects/5967738750631936,https://jaladh-singhal.github.io/gsoc20
11, SciUnit Bifurcation analysis ,Extending SciUnit model testing to bifurcation models of spin-glass-like neuron network. I would propose to use model parameter optimization based on..., S. Hussain Ather ," Mentor  Rick G, JohnGrif ", Organization  INCF ,/archive/2020/projects/5968855173693440,https://github.com/GriffithsLab/GSoC_2020_HA
