Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Switching from XML Mappings to Annotations  on OpenMRS domain Objects ,The goal of this project is to switch from XML Mappings to Annotations on OpenMRS domain Objects. The proposal presents a way to make it happen in..., Alin Mihaila ," Mentor  Kaweesi Joseph, Nathan Ruhanga ", Organization  OpenMRS ,/archive/2020/projects/4978560806158336,https://medium.com/@mihaila.alin99/gsoc-2020-switching-from-xml-mappings-to-annotations-on-openmrs-domain-objects-acbc126a51b0
2, Jenkins X: Consolidate the use of Apps / Addons ,The main aim of the project is to consolidate Apps and Addons inside Jenkins X to avoid confusion., Zixuan Liu ," Mentor  James Strachan, Kara de la Marck, Neha Gupta-1, NIKHIL DA ROCHA, Sahil Kalra, @SharePointOscar ", Organization  Jenkins project ,/archive/2020/projects/4990370489827328,https://www.jenkins.io/projects/gsoc/2020/projects/jenkins-x-apps-consolidation/
3, OpenCL GPGPU Raytracing ,This project is to introduce a GPGPU pipeline into BRL-CAD using OpenCL for existing primitives and parallelize them for faster computation., Rishabh Suthar , Mentor  Sean , Organization  BRL-CAD ,/archive/2020/projects/4995652997611520,https://brlcad.org/wiki/User:Rishabhsuthar32/GSoC20/Report
4, Graph Neural Networks ,"Graph neural networks is a powerful generalization of a whole class of neural (and not only neural) architectures on the data, organized in a graph....", Stanislav Lukyanenko ," Mentor  Lorenzo Moneta, Sitong An, Sergei Gleyzer ", Organization  CERN-HSF ,/archive/2020/projects/4998027577655296,https://docs.google.com/document/d/1_ZSMS4NyRWAJHsfdPReiDncD3sBu0tGNGOfO-XPdJr8/edit?usp=sharing
5, Support autosuggestions in LLDB's command line ,"Tab completion in LLDB is a very useful function for users. However, it is needed that users press  [tab] key to confirm completion. If they can...", Shu Anzai ," Mentor  Jonas Devlieghere, Raphael Isemann ", Organization  The LLVM Compiler Infrastructure ,/archive/2020/projects/4998656656146432,https://docs.google.com/document/d/1voJUm6VkrD6eeXshO-heiVCFMHD4dSpegNK2X5Go8mU/edit?usp=sharing
6, QBLD - Quantile Regression for Binary Longitudinal Data ,"This project follows Rahman and Vossmeyer (2019) as its motivating literature, and contributes to the three literatures by extending the various...", Ayush ," Mentor  Dootika Vats, Adam Maidman ", Organization  R Project for Statistical Computing ,/archive/2020/projects/4998658535194624,https://github.com/ayushmclaren/qbld
7, ANTLR grammar for Java 14 features ,"While Java 12, 13 and 14 brought some much-anticipated features, Checkstyle users have had to ignore warnings about this code since we don’t support...", Nick Mancuso ," Mentor  Pavel Bludov, Richard Veach, Erik Silkensen ", Organization  Checkstyle ,/archive/2020/projects/4999687213416448,https://github.com/search?q=is%3Apr+author%3Anmancus1+archived%3Afalse+checkstyle
8, Support for the mzTab-M format and cliqueMS algorithm in MZmine ,"MZmine is an open-source computer application written primarily in Java, used for data processing of mass-spectrometry data. The application supports...", Suraj Verma ," Mentor  Nils Hoffmann, Oscar Yanes, Robin Schmid, Tomas Pluskal ", Organization  MZmine ,/archive/2020/projects/5003599895068672,https://medium.com/@surajviitk/gsoc-2020-mztab-m-format-support-and-cliquems-algorithm-implementation-for-mzmine-e251ededbf22
9, Interval Join in AsterixDB ,AsterixDB currently performs interval joins but it is not optimized; the database uses a nested loop when an interval join is required. In the..., Caleb Herbel , Mentor  prestonc@apache , Organization  The Apache Software Foundation ,/archive/2020/projects/5007141632475136,https://gist.github.com/cherbel/6eccbc5fa33d78bcef1cca6f56175a18
10, Fix the linter and implement all lint checks ,The Oppia development workflow uses lint checks to help detect style errors before they reach the review phase. This project aims to refactor the..., Anshul Hudda , Mentor  Nitish Bansal , Organization  Oppia Foundation ,/archive/2020/projects/5012486887047168,https://medium.com/@anshulhudda.ssap/google-summer-of-code20-with-oppia-60208850be57
