Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Mixxx Macros ,"There are moves through which a DJ expresses himself - and there are many other, sometimes tedious tasks that need to be done as groundwork. Instead...", xerus , Mentor  Jan Holthuis , Organization  Mixxx ,/archive/2020/projects/6055342359707648,https://github.com/mixxxdj/mixxx/pull/2989
2, Expanding Clang-Tidy to include AUTOSAR compliance ,"Clang-tidy is one of the best linters for C++. It currently provides static analysis for several groups of checks, including Google and Android...", Yannan ," Mentor  Tamas Lengyel, Rian Quinn ", Organization  The Honeynet Project ,/archive/2020/projects/6056658263867392,https://docs.google.com/document/d/1r6H5eYOji3mytkdpNJFPuc4PdmE2ZbrFeNAhEqkQIpU/edit?usp=sharing
3, Jenkins Windows Services: YAML Configuration Support ,Enhance Jenkins server and client service management on Windows by offering new configuration file formats and improving settings validation...., Buddhika Chathuranga ," Mentor  NextTurn, michael cirioli, Oleg Nenashev ", Organization  Jenkins project ,/archive/2020/projects/6064899869900800,https://www.jenkins.io/projects/gsoc/2020/projects/winsw-yaml-configs/
4, Optimizing the distribution of tasks in a treadpool ,"This project aims to deploy the Thread Pool algorithm to MariaDB structure. At the moment, in tpool MariaDB the size is set by the classical formula...", Anton Mikhailenko , Mentor  Vladislav Vaintroub , Organization  MariaDB Foundation ,/archive/2020/projects/6065359330738176,https://gist.github.com/sapiest/d9bc42f3d28d713f070b91ed9b974759
5, Improve FHIR Search ,"Improve FHIR Search
FHIR has a detailed API for searching any kind of medical information. But the API as implemented by the FHIR module provides a...", VarunGupta ," Mentor  Ian, MAKOBA REAGAN PATRICK ", Organization  OpenMRS ,/archive/2020/projects/6071243234607104,https://medium.com/@varung_31/improve-fhir-search-gsoc-2020-with-openmrs-396443872d9e
6, Improve inter-procedural analyses and optimizations ,"LLVM IR has some attributes which can be attached to function, argument, callsite, et cetera. These attributes guarantee a property corresponding to...", Shinji Okumura ," Mentor  Johannes Doerfert, Brian Homerding ", Organization  The LLVM Compiler Infrastructure ,/archive/2020/projects/6072445691232256,https://docs.google.com/document/d/129OA2613huaNWVVKBAvYZU02IzFAC2oDx9JKabrkLfk/edit?usp=sharing
7, Refactor simulator code and Desktop App ,"My proposal has 3 parts
Making a Separate Repository and Refactoring Simulator Code:  The first part is refactoring of the simulator code base. For...", Shubhankar Sharma , Mentor  Satvik , Organization  CircuitVerse.org ,/archive/2020/projects/6075340633407488,https://blog.circuitverse.org/posts/shubh_final_report/
8, Implement Fan-Vercauteren Homomorphic Encryption Scheme in PySyft ,FV (Fan-Vercauteren) Homomorphic Encryption scheme is one of the leading approaches in homomorphic encryption. Homomorphic encryption is a form of..., Ravikant Singh , Mentor  Ayoub Benaissa , Organization  OpenMined ,/archive/2020/projects/6077002718642176,https://gist.github.com/IamRavikantSingh/4ca4605c1443c5d497a8eab0e326c865
9, Monumento ,"Monumento application at a production ready state for the Android platform. Initially, I had envisioned the project with Flutter completely for...", jddeep ," Mentor  Thuvarakan, Mukul Kumar, Bruno Woltzenlogel Paleo ", Organization  AOSSIE ,/archive/2020/projects/6077469896998912,https://gitlab.com/aossie/monumento/-/blob/gsoc-20/docs/GSOC/2020/Jaideep.md
10, Curses library automated testing ,Curses library is an important part of the NetBSD operating system as many applications rely on the correct functioning of the library. Performing..., Jain Naman ," Mentor  Brett Lymn, Martin Husemann ", Organization  The NetBSD Foundation ,/archive/2020/projects/6077997674659840,https://github.com/NamanJain8/curses
11, E-AC-3 to AC-3 real time convertion ,"EAC3 is one the most popular codecs for audio used nowadays, even been used as a base in the latest versions of object-based codecs. However,...", Matías L González , Mentor  Francois Cartegnie , Organization  VideoLAN ,/archive/2020/projects/6085760962265088,https://code.videolan.org/gsoc/gsoc2020/matiaslgonzalez/vlc
12, Taylor models and a guaranteed ODE solver ,The Taylor Models are mathematical tools that enable the rigorous representation of functions by a polynomial expansion and a remainder that encloses..., Uziel Linares ," Mentor  Luis Benet, Marcelo Forets ", Organization  The Julia Language ,/archive/2020/projects/6091583662850048,https://gist.github.com/UzielLinares/fb987af2796a2fe143f0fdfbb852dd63
13, Solve all typescript and webpack issues in the codebase ,"The aim of this project is to complete all remaining typescript and webpack tasks in order to ensure a smooth development workflow. In particular:
...", nishantwrp , Mentor  Vojtěch Jelínek , Organization  Oppia Foundation ,/archive/2020/projects/6093415533510656,https://www.nishantwrp.com/posts/google-summer-of-code-2020-with-oppia/
14, Salt Virt advanced performance tuning support ,SaltStackis an open-source software that facilitates configuration management for IT infrastructures. Salt Virt is a component of SaltStack which..., GUOQING LI ," Mentor  Pavel Hrdina, Akm0d, Cédric Bosdonnat ", Organization  libvirt ,/archive/2020/projects/6094282445815808,https://gist.github.com/gqlo/10860ffea5b25272ac37d1a8f0b6b22f
15, Code snippet for analysis in GUI ,"It is easy to use GUI,  but for advanced purposes we have to use scripting, notebook. The aim of the project is an easier transition between GUI and...", Abijith B ," Mentor  Achim Strauch, Dieter Weber, Alexander Clausen ", Organization  Python Software Foundation ,/archive/2020/projects/6104460713000960,https://gist.github.com/twentyse7en/8e4a6b4f0b2b649421c70334d28cb1b8
16, Update stylish-haskell to use ghc-lib-parser ,Stylish-haskell is a code prettifier that formats Haskell programs relying on the haskell-src-exts library to parse the Haskell code into an AST. ..., Beatrice Vergani ," Mentor  Jasper Van der Jeugt, lukaszgolebiewski, Paweł Szulc ", Organization  Haskell.org ,/archive/2020/projects/6121552904454144,https://github.com/jaspervdj/stylish-haskell/tree/ab9953448c2253073d2d07a02b920beb32938fed
17, Unify ref-filter formats with other --pretty formats ,"Git has an old problem of duplicated implementations of some logic. For example, Git had at least 4 different implementations to format command...", Hariom Verma ," Mentor  Christian Couder, Heba Waly ", Organization  Git ,/archive/2020/projects/6123927484497920,https://harry-hov.github.io/blogs/posts/the-final-report
18, Transformer and BERT in mlpack ,Connecting the encoder and decoder through an attention mechanism has made some of the best translation models. The encoder encodes input sentences..., Mrityunjay Tripathi , Mentor  Mikhail Lozhnikov , Organization  mlpack ,/archive/2020/projects/6124556562989056,https://mrityunjay-tripathi.github.io/gsoc-with-mlpack/report/final_report.html
19, Point Clouds Model Fitting Implementation In OpenCV ,The availability of depth sensors such as 3D laser range finders or the Microsoft Kinect provide dense 3D measurements that typically consist of..., Devansh Batra , Mentor  Mihai Bujanca , Organization  OpenCV ,/archive/2020/projects/6125587120259072,https://github.com/devanshbatra04/opencv_contrib
20, Per Series Metric Retention - Thanos ,"Thanos is allowing storing metrics for long, if not unlimited time. Currently however there is no fine-granular process of retaining only some...", Harshitha Chowdary Thota ," Mentor  Matthias Loibl, Bartek Plotka ", Organization  Cloud Native Computing Foundation (CNCF) ,/archive/2020/projects/4839342998028288,https://docs.google.com/document/d/1YHrGNxQJipvED8AOp2jpNYTWc-KMW3d28n909xC4uPc
21, GitHub Importer ,"GitHub Importer is an XWiki Extension which imports GitHub pages and wikis into XWiki.
The extension provides the following features:

Ability to...", Haxsen ," Mentor  Vincent Massol, Simon Urli ", Organization  XWiki ,/archive/2020/projects/4840319801098240,https://dev.xwiki.org/xwiki/bin/view/GoogleSummerOfCode/GitHubImporter2020
22, OpenCV.js: WASM SIMD optimization 2.0 ,This project aims to optimize the WebAssembly version of OpenCV.js. Some evaluation experiments have shown that current WASM SIMD version has some..., Kun Liang ," Mentor  Vitaly Tuzov, Ningxin Hu ", Organization  OpenCV ,/archive/2020/projects/4840705911947264,https://gist.github.com/lionkunonly/bbb50a839faf7acd1543f142d45254f6
