Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Enhanced Graph Plotting and General GUI Improvements in Prism ,Prism is a tool for probabilistic model checking. It is categorized as a formal verification system tool for the modelling and analysis of systems..., Muhammad Omer Saeed ," Mentor  Dave Parker, Joachim Klein ", Organization  PRISM Model Checker ,/archive/2016/projects/6333495408328704,https://github.com/musaeed/Prism-gsoc16
2, Fingerprinting for Programs ,Fingerprinting for Programs is aimed at analyzing code blocks on a semantic level. This is done by symbolically executing the code block via SPF over..., Blaine , Mentor  Willem Visser , Organization  Java Pathfinder Team ,/archive/2016/projects/6333797935087616,https://jpf.byu.edu/finger-printing/
3, Diagnose my ceph cluster ,The project aims to build a script that can be run very quickly and give the user best guess as to what was wrong with the running Ceph cluster and..., penguinRaider ," Mentor  Chris Holcombe, ChrisMacNaughton ", Organization  The Linux Foundation ,/archive/2016/projects/6336374915465216,https://gist.github.com/hellboy2k8/dbd1ccdbe38b4e0c0a1e32ed742b1334
4, Accuracy Review of Wikipedia ,This project aims to provide editors with an easy mechanism to find and review inaccurate content in Wikipedia articles. The aim is to achieve this..., prnk28 ," Mentor  FaFlo, Jim Salsman ", Organization  Wikimedia Foundation ,/archive/2016/projects/6337818024476672,https://priyankamandikal.github.io/posts/gsoc-2016-project-overview/
5, Verifying Safety of NextGen Models ,The goal of NASA’s NextGen research is to accommodate the traffic increase coming over the 15 years. One requirement for NextGen is to provide a..., Jianfeng.Chen ," Mentor  Franco Raimondi, neharungta, Eric Mercer ", Organization  Java Pathfinder Team ,/archive/2016/projects/6338391671046144,https://github.com/ai-se/brahms
6," Improving voice, video and chat communication with free software ",I want to contribute to a project which support high end communication via free and open source tools. I want to contribute to FreeRTC project, PranavJain , Mentor  saghul , Organization  Debian Project ,/archive/2016/projects/6344242221809664,https://wiki.debian.org/SummerOfCode2016/StudentApplications/PranavJain/WorkProduct
7, Abhinand GSoC Proposal : Extension for page creating/editing notification ,This project aims in developing a MediaWiki extension that provides a much greater range of notification options related to page creation and editing., Abhinand ," Mentor  tosfos, Yaron ", Organization  Wikimedia Foundation ,/archive/2016/projects/6346087715569664,https://www.mediawiki.org/wiki/Extension:EditNotify
8, VistSOS: the istSOS Data Visualization Framework ,"In order to extent the available characteristic offered by the istSOS server, I propose the use of an open source Javascript library for the...", Felipe Poveda ," Mentor  Maxi, mantonovic ", Organization  OSGeo - The Open Source Geospatial Foundation ,/archive/2016/projects/6347788522618880,https://felipe07.github.io/VistSOS-1/
9, MyHDL : Leros tiny processor ,Leros is a tiny resource optimised open source microprocessor written in VHDL. The proposal is to reimplement Leros in MyHDL so that it can be used..., Pranjal Agrawal ," Mentor  Christopher, Oscar Diaz, Martin Schoeberl ", Organization  Python Software Foundation ,/archive/2016/projects/6349798567313408,http://pyleros.blogspot.in/2016/08/gsoc-final-summary-and-development.html
10, Add educational activities to GCompris (In Qt Quick) ,GCompris is a high quality educational software suite that aims to develop children’s skills and knowledge while playing very entertaining..., Stefan Toncu , Mentor  Sagar Chand Agarwal , Organization  KDE ,/archive/2016/projects/6351465819930624,https://community.kde.org/GSoC/2016/StatusReports/StefanToncu
11, Project Frisbee : An Antenna Array Receiver Testbed for GNSS-SDR ,"In the modern day, GNSS Receivers form the heart of numerous systems - positioning, navigation, time-keeping, synchronisation of communication...", Ajith Peter ," Mentor  cfernandez, Javier.Arribas ", Organization  gnss-sdr ,/archive/2016/projects/6354326805020672,https://drive.google.com/folderview?id=0B09wqnLOWhrQZDIwSHh0SGw1RkU&usp=sharing
12, pgmpy: Hamiltonian Monte Carlo and No U Turn Sampler ,"Currently pgmpy provides two sampling classes, A class of algorithms namely Forward sampling, Rejection Sampling and Likelihood weighted sampling...", Utkarsh ," Mentor  John 'Warthog9' Hawley, ankurankan, Pranjal Mittal ", Organization  Python Software Foundation ,/archive/2016/projects/6358984831270912,https://github.com/pgmpy/pgmpy/commits?author=khalibartan
13, Thunderbird - Implement mbox -> maildir converter ,Currently Thunderbird uses mbox as primary storage format for mails (locally). All the mails in a folder are stored in the same file with the same..., Shiva , Mentor  mkmelin , Organization  Mozilla ,/archive/2016/projects/6359299840278528,https://wiki.mozilla.org/User:Anindyapandey
14," AutoComplete ComboBox for Panel's Filter, Interactive Tutorial and GUI Filter Expression Generator ","In this proposal, 3 features will be proposed. All proposed feature are based on the needs for user to key in the panel filter faster and easier.
The...", YL , Mentor  Nguyen Duc Thien , Organization  TEAMMATES @ National University of Singapore ,/archive/2016/projects/6359480765775872,https://github.com/HubTurbo/addressbook/pulls?utf8=%E2%9C%93&q=%20is%3Apr%20author%3Ayl-coder
15, Improve elasticsearch-lua tests and builds ,Elasticsearch is very good and scalable search engine. It provides a REST API accessed through JSON format. My project aims to improve the existing..., Dhaval Kapil , Mentor  Pablo Musa , Organization  LabLua ,/archive/2016/projects/6359851743576064,https://dhavalkapil.com/blogs/Elasticsearch-Lua-GSOC-2016/
16, Better use on boarding/first time user experience ,"Making a tutorial at the the time of setup of Indic Keyboard. Features such as Theme Selection, Swipe, Size Selection, Adding number rows etc will be...", Arushi Dogra , Mentor  Jishnu , Organization  Indic Project ,/archive/2016/projects/6366669735723008,https://arushidogra.wordpress.com/2016/08/21/gsoc-final-report/
