Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, File Support ,"In this project, File API and related functionalities will be completely implemented in the Servo browser engine. With these features landed, the end...", izgzhen , Mentor  Manishearth , Organization  Mozilla ,/archive/2016/projects/5298795642355712,https://github.com/servo/servo/commits/master?author=izgzhen
2, Dotplot Project Proposal ,DotPlot is a web platform which enables users with little or no programming skills create data visualisations. The platform utilises D3.js JavaScript..., Chaitanya , Mentor  jdcc , Organization  Berkman Center for Internet and Society ,/archive/2016/projects/5301321083125760,https://github.com/berkmancenter/dotplot/commits/master?author=chaitanyya
3, openSNP: Extending Quantified-Self Support in openSNP ,"Over 100,000 people have already been genotype through DTC genetic testing however, these data live in siloes, often inaccessible to the public....", gdyer ," Mentor  Philipp Bayer, gedankenstuecke ", Organization  Open Bioinformatics Foundation ,/archive/2016/projects/5303768677613568,https://SXibolet.2pitau.org/gsoc.html
4, Finding and analysing copy-pasted code with clang ,Copy-pasted code is dangerous because it introduced bugs and makes projects harder to maintain. This proposal is about creating tools for finding..., Teemperor , Mentor  Vassil , Organization  The LLVM Compiler Infrastructure ,/archive/2016/projects/5307118483668992,https://docs.google.com/document/d/1V54-X3hXt_kZ91c4NHPn-k0kAYO230b8zFhIdwGpYy0/edit?usp=sharing
5, Integrate Google Cloud Vision API to Drupal 8 ,Google Cloud Vision API bring to picture the automated content analysis of the images. The API can not only detect objects ranging from animals to..., ajalan065 ," Mentor  Eugene Ilyin, naveenvalecha, penyaskito ", Organization  Drupal ,/archive/2016/projects/5307612941778944,http://arpitjalandrupal.blogspot.in/2016/08/gsoc-2016-work-product-of-google-vision.html
6, Boolean-based Representations of Biological Systems ,"The goal of this project is to develop a model that can visualize biological networks as logic gate circuits, and vice-versa. In recent years,...", joshim5 ," Mentor  Bhanwar Lal Puniya, Tom Helikar ", Organization  Computational Biology @ University of Nebraska-Lincoln ,/archive/2016/projects/5311138573058048,https://github.com/joshim5/ccBooleanAnalysis
7, Import graphs in multiple formats and Cytoscape files into GraphSpace ,"GraphSpace is a tool for storing, sharing, and visualising graphs in order to help
collaborative research. Users can upload graphs and share it with...", MridulS , Mentor  Murali , Organization  National Resource for Network Biology (NRNB) ,/archive/2016/projects/5313526843310080,https://gist.github.com/MridulS/8b062bc067c323fb3ca18d85c648c690
8, An automatic generator of WSDL documents to LuaSOAP ,A fully automatic generator of WSDL documents to LuaSOAP composed by a generation module and a parameter based script.  This will improve the LuaSOAP..., Victor Dias , Mentor  Tomás Guisasola , Organization  LabLua ,/archive/2016/projects/5317443853484032,https://docs.google.com/document/d/17hQuWujl7TU9izmKgsxkVkSFOaY7fm9mKW86yFLrMmc/edit?usp=sharing
9, Create a sandbox interface for tests ,"Testings of JavaScript application sometimes include modification of their own environment, such as global/native objects extensions and DOM...", hakatashi , Mentor  Dylan , Organization  jQuery Foundation ,/archive/2016/projects/5321045854650368,https://gist.github.com/hakatashi/fef709268d09fd844e4d13c57a461ea1
10, Download app assets at runtime ,Firefox for Android is one of the most widely used browsers. The team is currently involved in reducing the size of the Android Package - APK. As a..., Krish , Mentor  Sebastian Kaspari , Organization  Mozilla ,/archive/2016/projects/5321360863657984,https://krishnakannan.github.io/GSOC/16/Report.html
11, Implement basic rendering for Direct3D Retained mode ,"Last year, the main object creation API's of devices for all versions of Direct3DRM were implemented. There's still quite some work left before...", Aaryaman Vasishta ," Mentor  Stefan Dösinger, André Hentschel ", Organization  The Wine Project ,/archive/2016/projects/5321541789155328,https://github.com/wine-mirror/wine/commits?author=jammm
12, Integration of Text Mining and Topic Modeling Tools ,"The goal of this project is to create a user friendly API for an integrated workflow to perform typical text mining, natural language processing, and...", JanIdziak ," Mentor  Tomasz Melcer, Maciej Eder ", Organization  R project for statistical computing ,/archive/2016/projects/5321912766955520,http://flowr.io/final-evaluation-approaching/
13, Conception and development of loklak_depot: a platform and marketplace for data ,"loklak_depot is a new product, which aims to be a platform, for all things data. The big-picture aim is to:

using the data loklak scrapes from...", Shiven Mian , Mentor  Orbiter , Organization  FOSSASIA ,/archive/2016/projects/5323730880299008,https://gist.github.com/shivenmian/7e0815a9ed91c2cd4ca661e9c82f6b6c
14, Computer Vision and Machine Leaning Applications on Artwork Images ,The proposal is inspired by the idea G on RedHen's GSoC 2016 idea page. The main purpose is to develop models and code helping domain experts to..., Xi-Jin Zhang (mfs6174) ," Mentor  Line Cecilie Engh, Mark Turner, Francis Steen ", Organization  Red Hen Lab ,/archive/2016/projects/5326857348055040,https://github.com/mfs6174/GSoC2016-RedHen
15, coala: Integrating coala with the Eclipse IDE ,This project aims to implement a feature-rich code analysis plugin for the Eclipse IDE using coala. This plugin will perform the analysis by running..., Sheikh Araf ," Mentor  Harsh Dattani, Lasse Schuirmann (sils1297), AbdealiJKothari ", Organization  Python Software Foundation ,/archive/2016/projects/5328472524193792,http://sheikharaf.me/google-summer-of-code-2016-summary
16, Ceylon TypeScript Loader ,"Write a program that loads TypeScript declarations for use in the Ceylon compiler.
This will allow people to use TypeScript libraries and programs,...", Lucas Werkmeister ," Mentor  chochos, Stephane Epardaud ", Organization  JBoss Community ,/archive/2016/projects/5328730759102464,https://gist.github.com/lucaswerkmeister/64085bbf2ae17f702a0abdb46a5e3daf
17, Symbolic Package ,This project aims at writing a library in C++ that provides and interface to octave files (.m) to interact with python modules in a more efficient..., Abhinav Tripathi ," Mentor  Colin Macdonald, Mike Miller ", Organization  GNU Octave ,/archive/2016/projects/5334537018015744,https://genuinelucifer.wordpress.com/2016/08/22/summary-of-work-done-during-gsoc/
18, MyHDL:JPEG Encoder Backend ,In the above proposal we are showing the idea of implementing JPEG Encoder(backend) in python using existing MyHDL Library. A working module and its..., Vikram Raigur ," Mentor  Josyb, Christopher, Oscar Diaz ", Organization  Python Software Foundation ,/archive/2016/projects/5337948564226048,https://vikram9866.wordpress.com/
19, MDAnalysis: Introducing capabilities for analysing umbrella sampling simulations ,MDAnalysis provides a python framework to allow users to analyse Molecular Dynamics (MD) simulations. Umbrella Sampling (US) is an MD technique which..., fiona ," Mentor  Richard Gowers, Max Linke, Jonathan Barnoud, mnmelo ", Organization  Python Software Foundation ,/archive/2016/projects/5338247869759488,http://fiona-naughton.github.io/blog/2016/08/19/Coding-and-cats-the-end-of-GSoC
20, Web-based administration & process management for PyWPS ,"PyWPS is an implementation of OGC WPS standard on the server side, written in Python programming language. Since it's perfectly designed for programs...", Jan Rudolf ," Mentor  Jachym Cepicky, Jonas Eberle ", Organization  OSGeo - The Open Source Geospatial Foundation ,/archive/2016/projects/5340035113025536,https://lists.osgeo.org/pipermail/soc/2016-August/003523.html
21, Distributed Intermediate Tree Elimination in Lasp ,"Lasp computations are formed using a small subset of a functional language. In functional languages, it is very common to see intermediate lists—and,...", Borja , Mentor  zeeshanlakhani , Organization  Beam Community ,/archive/2016/projects/5343745964769280,https://ergl.github.io/gsoc2016.html
22, Moduli Space of Dynamical Systems ,"There is functionality for working with dynamical systems over projective space in Sage. However, one of the areas lacking in functionality is the...", Rebecca Lauren Miller , Mentor  Benh , Organization  Sage Mathematical Software System ,/archive/2016/projects/5344615427211264,http://lifebynumber.org/life-by-blog/final-gsoc-report
23, Theano: GPU optimizations and operation support ,"Artificial Intelligence and Deep Learning nowadays are ever growing subjects. People who research AI, are experimenting with various intelligence...", tsirif ," Mentor  Frédéric Bastien, abergeron ", Organization  Python Software Foundation ,/archive/2016/projects/5347508356120576,https://tsirif.github.io/announcements/gsoc-has-come-to-an-end/
24," DVD Subtitles, CEA-708 completion and Example programs ",Currently CCExtractor has support for DVD Closed Caption. New DVDs contain DVD subtitles instead of the older DVD Closed Captions. This project aims..., Rishabh Garg , Mentor  Carlos Fernández Sanz , Organization  CCExtractor Development ,/archive/2016/projects/5348332989841408,http://www.ccextractor.org/doku.php?id=public:gsoc:google_summer_of_code_16_rishabh_garg
25, Porting the CTAG face2|4 multichannel soundcard drivers to BeagleBoard-X15 (AM5728 SoC). Create library to make use of AM5728 DSPs (C66x). ,The CTAG face2|4 Audio Card is a multichannel I2S soundcard based on the AD1938 audio codec by Analog Devices. Currently the soundcard can only be..., henrix (Henrik Langer) ," Mentor  Vladimir Pantelic, Robert Manzke ", Organization  BeagleBoard.org ,/archive/2016/projects/5351212496977920,https://github.com/henrix/libdsp-x15/wiki
26, Cividroid 2.0 ,My perception for the next evolution of Cividroid revolves around the concept of ‘Dashlets’. During my frequent visit to the CiviCRM Dashboard on the..., Mouna A , Mentor  Jagatheesan , Organization  CiviCRM ,/archive/2016/projects/5352655605989376,https://github.com/MounaAnnavarapu/Cividroid-2.0-Dashlets
27, Nautilus: Batch renaming ,"Until now, renaming of multiple files was a tiresome task, as the user had to do that file by file. The goal of this project is to provide Nautilus...", Alexandru Pandelea , Mentor  Carlos Soriano , Organization  GNOME ,/archive/2016/projects/5353229252558848,https://docs.google.com/document/d/1WSecNPzzDzQrLeE9-rNwf4YJV91AK0g0coD28uVdXtk/edit?usp=sharing
28," Categorical data support for Daru, Statsample and Statsample-glm ",In Data Science acquiring insight from data is what matters and any good data analysis tool must have the key functionalities required to extract..., Lokesh Sharma ," Mentor  zverok, Alexej Gossmann, Rodrigo Botafogo, Sameer Deshmukh ", Organization  Ruby Science Foundation ,/archive/2016/projects/5356167010189312,http://lokeshh.github.io/blog/2016/08/18/gsoc-summary/
29, Asynchronous lifecycle events for storage objects ,The purpose of the project is to implement asynchronous lifecycle events for libvirt’s storage API.  Lifecycle events allow applications to get..., gulic , Mentor  Cole Robinson , Organization  Libvirt ,/archive/2016/projects/5359079803322368,http://wiki-libvirt.rhcloud.com/page/Google_Summer_of_Code_2016/Asynchronous_lifecycle_events_for_storage_objects
30, Advanced Searching and Sorting Tool for publiclab.org ,Develop a service(set of classes within the project) for searching and sorting to output advanced nested results by prioritising tags and power tags..., Ujitha Perera ," Mentor  davidcdays@gmail.com, Bryan Bonvallet ", Organization  Public Lab ,/archive/2016/projects/5360925297082368,https://publiclab.org/notes/Ujitha/08-22-2016/gsoc-2016-final-work-product-of-advanced-searching-and-sorting-tool-for-publiclab-org
31, Interface to send additional requested data for Eclipse Automated Error Reporting Initiative ,"Exentsion of the AERI module with a new interface to submit requested ""needinfo"" data directly from the IDE to avoid the roundtrip of a user to the...", Daniel H , Mentor  Marcel Bruch , Organization  Eclipse Foundation ,/archive/2016/projects/5364336843292672,https://docs.google.com/document/d/1jcvye7i6EHozZgvv8kfpjUDlZTvhgHAPuk2CmYDdmng/pub
32," ""Soft"" double precision floating point support ",For decades CPUs did not have hardware floating point support. Floating point was implemented using using bit twiddling operations and integer math...., Hopetech , Mentor  idr , Organization  X.Org Foundation ,/archive/2016/projects/5364636148826112,https://hopetech.github.io/tech/2016/08/18/Last_week_GSoC.html
33, Rule induction (CN2) ,Rule induction from examples is recognised as a fundamental component of many machine learning systems. We propose to implement supervised rule..., matevzkren ," Mentor  martinmozina@gmail.com, Janez Demsar, Blaz ", Organization  Orange – Data Mining Fruitful & Fun ,/archive/2016/projects/5366303401443328,https://github.com/biolab/orange3/wiki/GSoC-Contributions#rule-induction-cn2
34, Loklak: IoT prototypes and a loklak backend systems ,"IoT has been a growing field and has been ever increasing at tremendous rates, All of this makes it important to have open data systems such that the...", Damini Satya , Mentor  Orbiter , Organization  FOSSASIA ,/archive/2016/projects/5369164386533376,https://docs.google.com/document/d/1FxkKu1SwrOruzMYLM2R6l8Ro1HnogABZ1s-u8XKRQdU/edit?usp=sharing
35, HTML5 Player: Compatibility/Feature Completeness (Scratch) ,HTML5 Player: Compatibility/Feature Completeness (Scratch), wintersw , Mentor  Christopher Immervoll , Organization  Catrobat ,/archive/2016/projects/5369190424772608,https://docs.google.com/spreadsheets/d/11u2wuu0POGvWN3ZAhROaQZbehYLxB6VN-FzsTqz1Pmk/edit?pref=2&pli=1#gid=0
36, Searching Blocks in the Blocks Editor ,"When working on bigger projects, it can be rather difficult to find blocks. A way of searching and focusing on certain blocks would be very useful.", Abhijit Suresh , Mentor  Benji X. , Organization  MIT Media Lab ,/archive/2016/projects/5371245432406016,http://abhijit-suresh.herokuapp.com
37, Improve the Open Event Organizer Server and implement missing features ,Organizing an event like a Conference or a technical festival is not an easy task. Here’s where the need for a software platform to assist the team..., Niranjan R ," Mentor  victoriabondarchuk@gmail.com, triplez, Duke Leto, Abhishek Batra, MarioB, Elio Qoshi, Oren Golan ", Organization  FOSSASIA ,/archive/2016/projects/5373822412783616,https://github.com/fossasia/open-event-orga-server/commits/development?author=niranjan94
38, Closer integrating Homebrew with Homebrew cask ,The goal of my project is making Homebrew Cask better integrate with Homebrew by moving Cask core into Homebrew and making Cask commands use Homebrew..., Anastasia , Mentor  Mike McQuaid , Organization  Homebrew ,/archive/2016/projects/5374137421791232,https://docs.google.com/document/d/1iuR5DwRNmY_zOwzLawZjOJQceSsJAj3b757N21ZrjeA/edit?usp=sharing
39, Machine Transliteration ,Most of the existing works on Indian transliteration use character mappings coupled with a set of rules to transliterate. The statistical approaches..., Irshad ," Mentor  riyazahbhat@gmail.com, sthottingal ", Organization  Indic Project ,/archive/2016/projects/5374318347288576,http://irshadbhat.github.io/summary/
40, Implementing Pop-Routing ,OONF (OLSRv2) is a link state routing protocol. It works sending periodical messages to his neighbors with the aim of transmitting information about..., Gabriel_unname , Mentor  Leonardo Maccari , Organization  Freifunk ,/archive/2016/projects/5374689325088768,http://blog.freifunk.net/2016/implementing-poprouting-final-evaluation
