Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Function argument detection ,"Function is considered to be the basic code construction block. However, Radare2 is not good at detecting anything beyond basic functions. Things...", oddcoder ," Mentor  xvilka, pancake ", Organization  radare ,/archive/2016/projects/5803719782301696,https://www.oddcoder.com/Gsoc-the-last-commit/
2, NO PAD collations ,"There are 3 main string types in MariaDB: CHAR, VARCHAR and TEXT. They vary storage methods, but they are using same comparision functions. MariaDB...", D.M. , Mentor  abarkov , Organization  MariaDB ,/archive/2016/projects/5810025062727680,https://github.com/medvdanil/server/commits/10.2?author=medvdanil
3, JSONiq Support to Apache VXQUERY ,The Apache VXQUERY processor is responsible for parsing and querying large amounts of XML documents. The XML format is currently used in a variety of..., cricri ," Mentor  Till, prestonc@apache ", Organization  Apache Software Foundation ,/archive/2016/projects/5813866374103040,http://mail-archives.apache.org/mod_mbox/vxquery-dev/201608.mbox/%3Ce4ac9280-cf23-3bcf-e491-2fff68671d2a%40ucr.edu%3E
4, Ruby Wrappers for SymEngine ,"The work proposed is to extend the already available, but limited SymEngine's Ruby interface. This project will greatly increase the computational...", Rajith Vidanaarachchi ," Mentor  Abinash Meher, zverok, mohawkjohn, ocertikgsoc@gmail.com ", Organization  Ruby Science Foundation ,/archive/2016/projects/5816312089542656,https://rajithsays.wordpress.com/2016/08/19/gsoc-epilogue/
5, Developer Horizon and other extensions ,"I propose to work for following projects for Google Summer of Code 16 under Debian.


Continue the development of Developer Horizon project and...", Harsh Daftary ," Mentor  bzed, irl ", Organization  Debian Project ,/archive/2016/projects/5819438557298688,https://wiki.debian.org/SummerOfCode2016/WorkProduct/Developer_Horizon_and_extensions
6, Support for Optimization with Complex Variable in Convex.jl ,"Many problems in applied sciences are posed as convex optimization problems over the complex field such as MaxCut, Phase retrieval from sparse...", KrishnaKanhaiya ," Mentor  Madeleine, Dj ", Organization  The Julia Language ,/archive/2016/projects/5820022941286400,https://ayush-iitkgp.github.io/posts/is-it-the-end-or-another-beginning/
7, Implementing one more absolute coordinates device for QEMU – a serial tablet with behaviour like usb-tablet we use to get mouse integration ,The implementing serial tablet would allow to have mouse integration for vintage operating systems. This feature is absent in other virtualisation..., avg206 , Mentor  Gerd Hoffmann , Organization  QEMU ,/archive/2016/projects/5820230978764800,https://gist.github.com/avg206/1035d552c460b6daeba55f3d62ccc7b4
8, A VTK-based UI for DIPY ,"The broad idea is to develop widgets from scratch over the existing DIPY elements, which allow interaction with these elements. These futuristic...", ranveeraggarwal ," Mentor  Eleftherios Garyfallidis, Marc-Alexandre Côté ", Organization  Python Software Foundation ,/archive/2016/projects/5824551178993664,http://ranveeraggarwal.com/blog/gsoc-2016-summary
9, Julia Backend for Cantor ,"The goal of the project is to implement Julia support for Cantor worksheet application with folowing features: command execution, variable...", IvanLakhtanov , Mentor  Filipe Saraiva , Organization  KDE ,/archive/2016/projects/5829086664458240,https://juliacantor.blogspot.ru/2016/08/cantor-gets-support-of-julia-language.html
10, OpenMRS Android Client ,This proposal aims to completely overhaul the design of the OpenMRS Android client and add powerful offline form syncing capabilities and..., AvijitGhosh82 ," Mentor  rkorytkowski, Robby O'Connor ", Organization  OpenMRS ,/archive/2016/projects/5829866469457920,"https://github.com/openmrs/openmrs-contrib-android-client/blob/master/GSoC_2016.md
"
