Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, OpenGL back-end for RetroPlayer’s shaders ,"The purpose of the project is to allow users to apply various shader presets from libretro's shaders repository, to any game, through Kodi's...", Konstantinos Andrianos , Mentor  Garrett Brown , Organization  Kodi Foundation ,/archive/2019/projects/5722676415430656,https://github.com/KostasAndrianos/RetroPlayerShaders-GSoC19-Summary/blob/master/README.md
2, Improving Code Completion ,"In the ten years since its creation, the Pharo programming environment has evolved greatly: it now has Github support and many cool tools; it’s...", Myroslava Romaniuk ," Mentor  Marcus Denker, Stephan Eggermont, Yurko Tymchuk ", Organization  Pharo Consortium ,/archive/2019/projects/5722915775971328,https://github.com/myroslavarm/Experimental-Completion
3, Improving NMatrix: Adding features to NMatrix core ,NMatrix is being re-implemented by SciRuby contributors here at https://github.com/prasunanand/nmatrix_reloaded. This re-implementation is having a..., Udit Gulati ," Mentor  Jacobus Prins, Prasun Anand ", Organization  Ruby Science Foundation ,/archive/2019/projects/5723662026539008,https://uditgulati.github.io/blog/open-source/2019/08/25/gsoc-work-product.html
4, Improving Assumptions ,"This project aims to improve the capabilities of the assumptions handling sub-system in SymPy. Currently, SymPy has two such systems (the old and the...", Shubham Kumar Jha ," Mentor  Kalevi Suominen, Aaron Meurer ", Organization  SymPy ,/archive/2019/projects/5724140848283648,https://github.com/sympy/sympy/wiki/GSoC-2019-Report-Shubham-Kumar-Jha:-Improving-Assumptions
5, Ushahidi Platform USSD Integration ,"The goal is to have users send real time reports via USSD (Unstructured Supplementary Services Data), this will be integrated with the Ushahidi...", Timothy Olaleke , Mentor  David Losada Carballo , Organization  Digital Impact Alliance ,/archive/2019/projects/5724584840527872,https://docs.ushahidi.com/platform-api-ussd-service
6, Mapknitter Rails Upgrade ,Increase test coverage. Improve CI integration and pipelining. Upgrade Rails framework version, Álax Alves ," Mentor  Jeffrey Warren, jainaman224, Sourav Sahoo, Sasha Boginsky, Sidharth ", Organization  Public Lab ,/archive/2019/projects/5725286597918720,https://publiclab.org/notes/alaxallves/08-24-2019/google-summer-of-code-2019-report?_=1566674861
7, Ajax based interface Cscout ,Create a modern dynamic interface for the CScout project, Dimitrios Styliaras ," Mentor  Diomidis Spinellis, ΑΝΑΣΤΑΣΙΑ ΔΕΛΙΓΚΑ ", Organization  Open Technologies Aliance - GFOSS ,/archive/2019/projects/5728066918154240,http://gist.github.com/dimstil/3a65a18b675235e367eeefee2e554ccb
8, VectorFlow ,"A C++ adapter API for integrating vectorized components in a scalar workflow.
Many FLOP-intensive algorithms may profit from the vector pipelines of...", Arturo Garza Rodriguez ," Mentor  Guilherme Amadio, Andrei Gheata ", Organization  CERN-HSF ,/archive/2019/projects/5730913743273984,https://gist.github.com/agarzaro/6bcf2f8e75ef2a71204601d23c245b33
9, Improving Hackage Matrix Builder as a Real-world Fullstack Haskell Project ,Finding the best example of full-stack Haskell web development project is hard as a beginner to intermediate Haskell developer. This is based on my..., Andika Riyandi (Rizary) ," Mentor  Herbert Valerio Riedel, Robert Klotzner ", Organization  Haskell.Org ,/archive/2019/projects/5731777769897984,https://github.com/haskell-CI/hackage-matrix-builder/issues/68
10, Create Rust bindings for libguestfs ,"Libguestfs provides a set of tools for communicating with virtual machine disk images. By using this, you can view or edit a file on almost any disk...", Hiroyuki Katsura ," Mentor  Martin Kletzander, Richard Jones, Pino Toscano ", Organization  Libvirt ,/archive/2019/projects/5735547409006592,https://docs.google.com/document/d/1ytlVEuGMlHMlN06AkzNFLDD58zHzOGYrFX_f_fNVNLM/edit
11, Expand ChainerX Ops: Differentiable Linear Algebra ,"ChainerX is a versatile ndarray implementation with special support of deep learning-specific operations. Therefore, it is important to support many...", Ivan Yashchuk ," Mentor  Hiroyuki V Yamazaki, Crissman Loomis ", Organization  NumFOCUS ,/archive/2019/projects/5736101006802944,https://gist.github.com/IvanYashchuk/5655fec951a1b3749a9b6fa57246842c
12, Integration of ArduPilot and VIO tracking camera for GPS-less localization and navigation ,"In this proposal, I would like to contribute new functionalities to the ArduPilot codebase to better utilize VIO tracking camera data for accurate...", Nguyen Hoang Thien ," Mentor  Randy Mackay, Patrick Poirier ", Organization  Ardupilot.org ,/archive/2019/projects/5736565450473472,https://discuss.ardupilot.org/t/gsoc-2019-integration-of-ardupilot-and-vio-tracking-camera-for-gps-less-localization-and-navigation/42394
13, Flowchart creator for GenPipes ,Genpipes is a set of software pipelines designed for genomic analysis. There are currently seven different pipelines and three more are in the..., Madhav Vats ," Mentor  Mathiue Bourgey, Edouard Henrion ", Organization  Canadian Center for Computational Genomics ,/archive/2019/projects/5737956432674816,https://bitbucket.org/snippets/madhavvats/eA8nA7
14, Ordinary Differential Equations ,Parameter estimation and uncertainty propagation are salient aspects of applied dynamical systems of practical interest.  Both parameter estimation..., Demetri Pananos , Mentor  Michael Osthege , Organization  NumFOCUS ,/archive/2019/projects/5738105397575680,https://dpananos.github.io/posts/2019/08/blog-post-21/
15, Microarchitectural enhancement of Ariane ,This project is to add Microarchitectural enhancement of Ariane that is a popular open-source CPU core implementing the RISC-V ISA (instruction set..., Zach Zheng ," Mentor  Jonathan Balkind, Florian Zaruba, Stefan Wallentowitz ", Organization  Free and Open Source Silicon Foundation ,/archive/2019/projects/5739393887764480,https://zachzzc.github.io/gsoc-ariane/
16, Developing “telescopy”: A Simple API for Retrieving Signal-to-Noise Estimates of an Arbitrary Astronomical Observation ,"To make a convincing proposal in observational astronomy, you must demonstrate to a telescope’s proposal committee that your target can indeed be...", Tiffany Jansen ," Mentor  Erik Tollerud, pllim, Brett Morris ", Organization  Open Astronomy ,/archive/2019/projects/5742737184260096,https://astrotiff.home.blog/2019/08/25/final-gsoc-post/
17, Adding missing features in nftables ,I would like to work implementing missing features in nftables. My plan is to work on the following subtasks: extending stateful object..., ffmancera , Mentor  Pablo Neira , Organization  Netfilter project ,/archive/2019/projects/5744305870733312,http://ffmancera.net/post/netfilter-work-gsoc-2019/
18, Decoding of ADSB and Multi-Lateral positioning ,This project is focused on tracking aircrafts with ADS-B messages. The aim is to make a smooth tracking method when the aircraft fails to report its..., Shoumik Dey ," Mentor  Kai Wilke, Andreas Hornig ", Organization  AerospaceResearch.net ,/archive/2019/projects/5747705790332928,https://aerospaceresearch.net/?p=1765
19, gravitas: Exploring probability distributions for bivariate temporal granularities ,"gravitas aims to provide methods to operate on time in an automated way, to deconstruct it in many different ways. Deconstructions of time that...", Sayani Gupta ," Mentor  Antony Unwin, Dianne Cook ", Organization  R project for statistical computing ,/archive/2019/projects/5752843108089856,https://gist.github.com/Sayani07/a10221f38a61fcadcc089bd8f82e0d46
20, Data Retriever: Extract Scripts into Separate System ,"The Data Retriever is a package manager for data. The Data Retriever automatically finds, downloads and pre-processes publicly available datasets and...", harshitbansal05 ," Mentor  Andrew Zhang, Henry Senyondo, Ethan White ", Organization  NumFOCUS ,/archive/2019/projects/5386781703274496,https://harshitbansal05.github.io/2019/08/24/final-coding-blog.html
21," Creating Neuroevolution Framework for Tensorflow 2.0, preimplementing 'Neuroevolution of Augmenting Topologies' (NEAT) ","Implementing a framework for Neuroevolution in Tensorflow 2.0, providing a variety of preimplemented Neuroevolution algorithms, genomes and...", Paul Pauls , Mentor  Rezsa Farahani , Organization  TensorFlow ,/archive/2019/projects/5386822992003072,https://github.com/PaulPauls/Tensorflow-Neuroevolution
22," QGIS 3D Improvement: On Screen Navigation, Bookmarks, Rendering Point Feature as Billboard, and Measuring Tool ",QGIS 3D is a great feature that has been introduced in QGIS 3.0 in 2018. It is still missing some features that are needed or can be helpful for the..., Ismail Sunni ," Mentor  Peter Petrik, Martin Dobias ", Organization  OSGeo ,/archive/2019/projects/5387550166876160,https://ismailsunni.github.io/GSoC-2019/
23, MNE-Python: Improve Time Frequency Analysis in Source Space ,Enable full application of Time-Frequency Analysis tools on Source Estimate M/EEG neurophysiological data by integrating mne.SourceEstimate objects..., Dirk Gütlin ," Mentor  Jean-Remi KING, agramfort, massich ", Organization  Python Software Foundation ,/archive/2019/projects/5389257215049728,https://gist.github.com/DiGyt/717393296a49e77a769c8fe182d3ffff
24, Improve consistency of sequencer commands ,"Since when it was created in 2005, the git rebase command has been implemented using shell scripts that are calling other git commands. Commands like...", __rohit ," Mentor  Thomas Gummerer, Elijah Newren ", Organization  Git ,/archive/2019/projects/5390155215536128,https://rashiwal.me/2019/final-report/
25, Testing Efficiency Catroid ,Improve the efficiency of the catroid tests., gPath ," Mentor  Christian Schindler, Thomas Schwengler, Annemarie ", Organization  Catrobat ,/archive/2019/projects/5390611824246784,https://docs.google.com/spreadsheets/d/1AW72ddVmBn-DZNwN_PvHk1kCoIZerOfvBXUW_P6ynuo/edit?usp=sharing
26," OCR for Chinese, Arabic, Hindi,Urdu,Bengali ",For this project I wish to develop OCR for television news in a tri-phased implementation model. The first phase will be consist of successfully..., Poulami Sarkar ," Mentor  Abhinav Shukla, Gowri Srinivasa, Vikrant Goyal ", Organization  Red Hen Lab ,/archive/2019/projects/5392125447897088,https://poulami-sarkar.github.io/blog/post/2019/08/19/Final.html
27, Palette Accessibility ,"The palette in Musescore is redesigned using a QTreeWidget. With the help of model/view programming and custom delegates, a new view is created to...", Anand H , Mentor  shoogle , Organization  MuseScore ,/archive/2019/projects/5395601234067456,https://musescore.org/en/node/293702
28, Improved Collision Checking for MoveIt ,MoveIt currently only implements discrete collision checking for movements of the controlled robot. A major drawback of discrete collision checking..., jpetit ," Mentor  Bryce Willey, felixvd ", Organization  Open Source Robotics Foundation ,/archive/2019/projects/5398613398650880,https://github.com/ros-planning/moveit/issues/1427#issue-429633643
