Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Data Source Adapter for Excel Sheets ,This project will allow Polypheny to interact with Excel sheets by adding a data source adapter. The Excel adapter enables Polypheny to query the..., Kelly Xie ," Mentor  Marc Hennemann, Isabel ", Organization  Polypheny ,/archive/2022/projects/axdeCi5w,https://github.com/polypheny/Polypheny-DB/pull/418
2, Admin Web Portal: New Features Support and Spam Mitigation ,My idea for this GSoC period is basically about improving the UI/UX of the admin portal and making it according to the design standards that are..., Asmit Kumar Sirohi ," Mentor  Yasharth Dubey, Jason Gayle ", Organization  The Palisadoes Foundation ,/archive/2022/projects/hMUkWQlA,https://docs.google.com/document/d/1KiEZaYkCz7olJ5OeUJKcmuRn1C0qiUJ4UaHvesbcmgc/edit?usp=sharing
3, Pitivi Timeline Enhancements ,The Timeline is one of the most essential parts of a video editor. This project aims to improve the Timeline of Pitivi by adding some enhancements..., Thejas Kiran P S ," Mentor  Alex Băluț, Fabián Orccón ", Organization  GNOME Foundation ,/archive/2022/projects/vWus38MA,https://thejaskiranps.github.io/blog/posts/final/
4, “Perfect” ARP and NDP ,The project aims to implement a “Perfect” version of ARP and NDP which produce caches that contain all needed IP address–MAC address mapping. ARP and..., Zhiheng ," Mentor  Tommaso Pecorella, Ameya Deshpande, Manoj Kumar Rana ", Organization  The ns-3 Network Simulator Project ,/archive/2022/projects/DdUT09pZ,https://www.nsnam.org/wiki/GSOC2022NeighborCacheFinalReport
5, GNU Radio goes Browser: Web Assembly (WASM) port Proposal ,"Currently, this project is written with python and related GUI, I need to port some SIMD kernels to wasm to extend its functionality. My solution...", bing ," Mentor  Håkon Vågsether, Marcus Müller, Marc Newlin ", Organization  GNU Radio ,/archive/2022/projects/Zd3Mr5G5,https://wiki.gnuradio.org/index.php?title=Understanding_Gnuradio_Web
6, A server environment for the concore framework ,"This program incorporates server-based deployment workflow files to the server in a secure manner. It allows composing the workflows, aware of the...", amit_62 ," Mentor  Pradeeban, Shubham Awasthi, Mark Arnold "," Organization  Department of Biomedical Informatics, Emory University ",/archive/2022/projects/fKRyHw43,https://github.com/ControlCore-Project/concore/tree/dev/fri
7, Activeloop: Implementing Auto Dataset Tuning ,Making plugins for improving the quality of the dataset to improve model performance. Various standard techniques in hyperparameter tuning are to be..., Suhaas Neel ," Mentor  Fariz Rahman, Mikayel, Davit ", Organization  Python Software Foundation ,/archive/2022/projects/mcGJgKFf,https://colab.research.google.com/drive/1QFnrHjabqcDWaePBAav2vgqTPLoyv7Hc?usp=sharing
8, Neural Extraction Framework ,The Dbpedia property dbo:wikiPageWikiLink helps us to see for the articles which have the outlink to the Berlin_Wall article in their whole Wikipedia..., Ananya ," Mentor  Tommaso Soru, Diego Moussallem, Ziwei XU ", Organization  DBpedia ,/archive/2022/projects/HIqpMFb3,https://github.com/dbpedia/neural-extraction-framework
9, KubeBot ,"Kubernetes is a great tool for container orchestration, running Kubernetes in your production environment is getting traction in the Cloud industry....", Priyanshu Raj Shrivastava ," Mentor  Dhanave Pratik, Mehant Kammakomati, Swapnal Shahil ", Organization  SCoRe Lab ,/archive/2022/projects/CrF9bzaI,https://github.com/scorelab/GSoC/blob/master/GSoC-2022/12-Priyanshu-Raj-Shrivastava-KubeBot.md
10, The Émile Mâle pipeline at RedHenLab ,A knowledge extraction pipeline for artworks from christian iconography that will be used to create a knowledge graph for Christian Iconography. The..., Parth Shukla , Mentor  Mark Turner , Organization  Red Hen Lab ,/archive/2022/projects/0XP3H7nL,https://github.com/ParthS28/gsoc22-christian-iconography
11, Make Enzyme plugin callable from The  New Pass Manager in LLVM ,Enzyme plugin project aims to automatically find derivatives of LLVM IR which is pretty helpful for ML related works.Enzyme code base still uses the..., Shakil ," Mentor  Valentin C., William Moses ", Organization  LLVM Compiler Infrastructure ,/archive/2022/projects/MCtBxvoq,https://github.com/EnzymeAD/Enzyme/pull/616
12, Rocket.Chat -  Teams Bridge:  interop with Microsoft Teams ,Microsoft Teams is unquestionably the most popular and frequently used closed source team collaboration system in the world. Many administrators and..., Yuqing ," Mentor  Gabriel Engel, Yash Rajpal, Fábio Albuquerque ", Organization  rocket.chat ,/archive/2022/projects/Vro3kgDy,https://github.com/RocketChat/Apps.teams.bridge
13, Registry for Zarr codecs ,Each compression algorithm used by Zarr is assigned an identifier by the Numcodecs library. To make these identifiers useful in other programming..., Shivank Chaudhary ," Mentor  Sanket Verma, Josh Moore ", Organization  NumFOCUS ,/archive/2022/projects/g4IPN5HL,https://github.com/zarr-developers/codecs-registry
14, Botpress Connector Enhancements ,-Project Description The current Botpress Connector allows users to easily connect a bot to a Rocket.Chat instance without any coding necessary. But..., sangyul.cha ," Mentor  Duda Nogueira, Frank Dase ", Organization  rocket.chat ,/archive/2022/projects/itWq3S4w,https://gist.github.com/SangyulCha/f716dc740d263b712b4fe178e850ad6f
15, Implement an offline mode for the new Open Food Facts Flutter application ,"1. Understanding the Flow and Discussion: Make a clear understanding of the flow of data between the mobile and the server, Including how the app...", Aman Raj ," Mentor  Marvin (M123), Edouard Marquez ", Organization  Open Food Facts ,/archive/2022/projects/0B0YhUb3,https://github.com/AshAman999/GSoC-Report2022-openfoodfacts
16, Automate Drag-and-Drop Tests by Suyash Nayan ,"Blink, which is the rendering engine for Chromium has multiple drag-and-drop API tests that make use of a Chromium-specific automation library and...", Suyash Nayan ," Mentor  awillia, Mike Taylor ", Organization  Chromium ,/archive/2022/projects/U7o5GqYJ,https://docs.google.com/document/d/1YnOcebB8JuDRe1tfsXmMnlTw5iKxVTRZ13fncYp3ypY/edit
17, OWTF Web Interface Enhancement ,"Create new user interface for the web application of OWASP OWTF, use SASS instead of CSS, remove the additional dependencies to make code more...", Gaurav884 ," Mentor  Abraham Aranguren, Viyat ", Organization  OWASP Foundation ,/archive/2022/projects/aCExbUu9,https://docs.google.com/document/d/1-q5FCKSZpq68hRC79u-Q_P5c2o6aEQ1KZo4lJF2imxI/edit?usp=sharing
18, Proposal for Machine Learning Scorecard for Credit Risk Assessment Phase 5 ,"The core of this project is a credit assessment engineer for Fineract, which provides client SDK and plugins to integrate into the platform. Phase 5...", Ziwei Cao ," Mentor  Abhijit Ramesh, Nasser Kaze ", Organization  The Mifos Initiative ,/archive/2022/projects/sAnco83F,https://github.com/Zavier-opt/fineract-federatedLearning-research/blob/main/READEME.md
19, Flutter based application that reads and displays CAN data through kuksa.val ,"AGL is working to get all car manufacturers to use Linux for dashboards and clusters. Currently, many companies use QT5, which is not very compatible...", hritik chouhan ," Mentor  Walt Miner, Jan-Simon Möller ", Organization  The Linux Foundation ,/archive/2022/projects/eV1CKYPp,https://gist.github.com/hritik-chouhan/ab81be0d05e18f0240ebe2708d9961e8
20, Make Picard work in single instance mode ,"Currently, running picard always spawns a new instance. It would be useful to pass the arguments to an already running instance (if exists). The best...", skelly37 ," Mentor  Zas, outsidecontext ", Organization  MetaBrainz Foundation Inc ,/archive/2022/projects/ItQ0NNLd,https://blog.metabrainz.org/2022/09/11/my-google-summer-of-code-2022-summary/
21, Improve pgarchives ,"pgarchives is the official archive of Postgres mailing lists. Users can access the interface from the website and browse it, searching according to...", Sahil Harpal ," Mentor  Ilaria Battiston, Andreas 'ads' Scherbaum ", Organization  PostgreSQL ,/archive/2022/projects/xP4nTRiX,https://github.com/SahilHarpal/GSoC2022
22, Apache EventMesh Support Knative as Eventing Infra ,"By finishing this project, we could provide an event-driven application that connects EventMesh to Knative. Apache EventMesh community could obtain...", Pengcheng Ma , Mentor  Mike Xue , Organization  Apache Software Foundation ,/archive/2022/projects/YxBHSLin,https://pchengma.github.io/2022/09/06/gsoc22.html
23, Merging Pocket Code Projects ,"I want to implement a feature for pocket that enables users to merge their existing projects, because it's not possible in the current version....", Maria Seiser ," Mentor  Wolfgang Slany, Julia Herold ", Organization  International Catrobat Association ,/archive/2022/projects/kEksGYy8,https://gist.github.com/mseiser/727b412f9facefaaa93988145ba3925c
24, Verible SystemVerilog Preprocessor ,"The objective is to create a SystemVerilog preprocessor for Verible (which is a suite of SystemVerilog developer tools, including a parser,...", Karim Tera , Mentor  tgorochowik , Organization  CHIPS Alliance ,/archive/2022/projects/ILpRcWKa,https://github.com/chipsalliance/verible/pulls?q=author%3Akarimtera++
25, CodeLabz: Frontend improvements ,"CodeLabz is a platform where users can engage with online tutorials, and organizations can create tutorials for the users. The main objectives of...", Saksham Sharma ," Mentor  Charith, Nipuna Weerasekara, TSR, Hirantha ", Organization  SCoRe Lab ,/archive/2022/projects/J5Q0vFr1,https://github.com/scorelab/GSoC/blob/master/GSoC-2022/05-Saksham-Sharma-CodeLabz-Frontend-Improvements.md
26, SBML-MINERVA support in Newt ,"Currently, the Newt editor supports Systems Biological Graphical Notation (SBGN) and Simple Interactive Format (SIF) formats while also allowing...", Selbi Ereshova ," Mentor  Ugur Dogrusoz, Marco Antoniotti, A. Mazein ", Organization  National Resource for Network Biology (NRNB) ,/archive/2022/projects/7cXTK3p5,https://docs.google.com/document/d/17Yp1YPOVLc3PJYNRKO9FeCiH_bzyK8rVv08jGs3ilyQ/edit?usp=sharing
27, Extend Z compressed graphic format support ,"Currently, there is uncompression support for .svgz format, which is a Z compressed .svg file. The goal of this project is to extend support for Z...", Oplopoios Paris , Mentor  Tomaž Vajngerl , Organization  LibreOffice ,/archive/2022/projects/9YaaPO77,https://offtkp.github.io/GSoC22FE/
28, LG Space Chess ,"Use of Hydra-Space in order to make an asynchronous chess game, so two-player could play from different places so we will use satellites...", Pablo Sanchidrian ," Mentor  Andreuibanez, VictorSB, Víctor Pérez ", Organization  Liquid Galaxy project ,/archive/2022/projects/zcj3VxzC,https://pablosanchi.github.io/
29, Plugin Health Scoring System ,This project aims to introduce a metric system to calculate the health score of each plugin within the Jenkins ecosystem and reflect the final scores..., Dheeraj Singh Jodha ," Mentor  Aditya Srivastava, Jake Leon, alecharp ", Organization  Jenkins ,/archive/2022/projects/O44ApUtz,https://github.com/jenkins-infra/plugin-health-scoring
